,sentence
24,전문가들은 일본 당국이 환율 시장의 경계감을 높이기 위해 일본 정부가 비공개 개입을 단행한 것으로 보고 있다.
25,미국 경제 컨설팅 그룹인 ‘하이프리퀀시 이코노믹스’의 칼 와인버그 수석 이코노미스트는 “엔화 약세 심화는 미일 간에 벌어진 금리 격차 일본의 무역 적자 확대와 경기 침체에 따른 것이라 개입 효과는 단기적이고 제한된 수준에 그칠 것이라고 분석했다.
26,유로화 파운드화 약세에 미 달러화가 강세를 보이는 가운데 아시아권 통화도 약세를 나타내면서 환율이 상승 압력을 받고 있다.
27,유로화 파운드화가 반등하긴 했지만 일본 엔화는 일본은행(BOJ)이 무제한 국채 매입 예금금리 마이너스(-) 기조를 유지하겠다고 밝히면서 달러 대비 약세 흐름으로 전환했다.
28,미 연방준비제도(Fed·연준)의 긴축 속도 조절론이 확산되고 파운드화 엔화 유로화 위안화 등 주요 통화가 강세를 보이면서 달러 약세가 지속됐다.
29,전날 중국이 대규모 개입에 나서면서 위안화가 강세를 보인 점도 달러 약세에 힘을 더했다.
30,유로존 가스 공동구매 가격상한제 도입 합의 기대 등으로 유로화가 강세를 보인 것도 영향을 줬다.
31,KB증권 임재균 연구원은 “연준의 속도조절론과 금리인상 종료의 구분은 필요하다.
32,연초 이후 긴축의 강도가 높아지면서 투심이 악화된 가운데 나타난 중앙은행의 속도조절론은 긍정적이지만 금리인상의 속도조절이 금리인상 중단을 의미하는 것은 아니다며 “속도조절에 나선 BOC도 긴축종료가 가까워지고 있지만 아직 도달하지 못했다고 언급하면서 추가 긴축을 시사했다고 설명했다.
33,com사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
34,co. kr 서상영 미래에셋증권 연구원은 미국 증시가 대형 기술주 실적 둔화에 따른 매물이 나오며 나스닥 중심으로 하락한 점은 한국 증시에 부담이라면서도 이는 전날 많은 부분 반영이 됐다는 점에서 영향은 크지 않을 것이라고 전망했다.
35,그러면서 미 증시 영향은 제한되지만 달러 약세 확대 국채 금리 하락 등에 힘입어 원화 강세가 확대될 수 있어 외국인 수급에 긍정적인 영향을 줄 것으로 예상된다고 부연했다.
36,크리스틴 라가르드 ECB 총재는 상당한 진전을 언급해 향후 속도 조절 기대를 시사했다.
37,라가르드 총재는 이번 금리 인상 결정은 완화적인 통화정책을 거둬들이기 위해 상당한 진전(substantial progress)을 추구하기 위한 것이라고 설명했다.
38,주요국 중앙은행이 통화 긴축 기조의 속도 조절에 나설 것이라는 기대감이 유지되고 있지만 달러 가치는 선반영 인식 속에 소폭 반등했다.
39,원화가 연동하는 위안화의 약세가 지속되는 점은 원/달러 환율에 부정적인 재료다.
40,이날 달러화는 혼재된 경제지표 발표 속 유로화가 유럽중앙은행(ECB)의 비둘기적인 스탠스로 인해 약세를 보이면서 소폭 상승했다.
41,김유미 키움증권 연구원은 “이날 원‧달러 환율은 상승 출발 후 달러 강세와 최근 하락에 따른 속도 조절 과정 이어질 것이라고 내다봤다.
42,사진게티이미지뱅크유례없는 달러 강세가 지속되는 가운데 달러 약세가 돼야 수익을 내는 인버스형 달러 상장지수펀드(ETF) 상품으로 개미들이 몰리고 있다.
43,달러 가치가 곧 하락세로 전환할 것이라는데 베팅하는 투자자들이 늘고 있다는 분석이다.
44,인버스형 달러 ETF는 올해 들어 원·달러 환율이 급격하게 오르면서 수익률이 고꾸라졌다.
45,그럼에도 달러 강세가 장기적으로 진정세를 보일 것이라는 기대가 퍼지면서 인버스형 ETF로 자금이 몰리고 있다는 게 전문가들의 분석이다.
46,삼성자산운용 관계자는 “달러 ETF에 투자하는 투자자들은 대부분 개인 투자자들이라며 “환율 상승으로 달러 ETF에서 높은 수익률을 봤던 만큼 장기적으로 환율 하락에 대비한 투자가 늘어난 것으로 보인다고 설명했다.
47,세계 각국에서 경기 둔화 우려가 제기되며 연준을 비롯한 주요국 중앙은행이 긴축 강도를 완화할 수 있다는 기대감이 커지자 달러 강세가 주춤했다.
48,달러화는 위안화 파운드화 유로화 등 주요 통화 강세와 미 경제지표 부진 미 국채 하락 등의 영향을 받아 하락 마감했다.
49,파운드화는 리시 수낙 영국 신임 총리의 영국 정책 정상화 기대를 반영하며 상승했다.
50,수낙 총리는 헌트 재무부 장관을 유임시키며 트러스 전임 총리의 정책 실수를 바로잡게다고 강조하면서 길트 금리가 하락하는 등 불확실성이 완화됐다는 판단에 파운드화 강세로 연결됐다.
51,인플레이션 우려가 커지면서 간 밤 발표된 미 소비자신뢰지수도 석 달 만에 하락 전환했다.
52,경기침체 우려가 나오는 가운데 고물가는 지속되고 금리 인상지속으로 소비심리가 위축된 영향이다.
53,com사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
54,AI는 환율의 패턴과 글로벌 지표들을 학습해 미래의 기간별 환율을 산출한다.
55,신한은행은 시장 전망을 위한 딥러닝 기술을 도입해 예측 정확도를 높이고 AI 결과의 안정성도 강화했다고 설명했다.
56,신한은행 관계자는 “최근 인플레이션 및 한국은행의 기준금리 인상 등으로 외환시장 변동성이 확대되는 상황 속에서 은행권 최초로 자체 기술을 통해 AI 환율예측 모형을 개발해 객관적인 외환시장 전망 서비스를 제공하게 됐다며 “앞으로도 AI를 고도화해 외환 트레이딩 및 대고객 서비스를 지속 개발하고 디지털 신기술을 활용해 고객의 환리스크 관리에 최선을 다하겠다고 말했다.
57,환율이 글로벌 금융위기 이후 최고 수준을 보이면서 한은과 기획재정부는 외환시장 개입에 보다 더 적극적으로 나서고 있다.
58,한은은 지난달 외환보유액 발표 당시 “외환시장 변동성 완화 조치 기타 통화 외화자산 미달러 환산액 감소 금융기관 외화예수금 감소 등에 따른 것이라고 밝혔다.
59,크리스틴 라가르드 ECB 총재는 기자회견에서 완화적인 통화정책을 거둬들이기 위해 상당한 진전(substantial progress)을 추구하기 위한 것이라고 설명했다.
60,다만 시장 전문가들은 라가르드 총재의 발언 중 상당한 진전이라는 대목이 금리 인상 속도조절을 시사한다고 해석했다.
61,한지영 키움증권 연구원은 중앙은행의 긴축 정책 지속을 기본 경로로 상정해야 하는 것은 타당하지만 현재는 미국 연방준비제도(Fed·연준) ECB 등 주요 중앙은행들 내에서도 고강도 긴축에 대한 부담감이 형성되고 있는 것으로 보인다고 분석했다.
62,앞선 두 개 분기 동안 마이너스(-)를 기록했지만 올해 들어 처음으로 플러스 성장을 해 기술적 경기침체 상태에서 벗어났다.
63,유가증권시장 시가총액 상위권에서는 강세를 나타내는 종목과 약세를 나타내는 종목이 혼재돼 있다.
64,왼쪽 두번째부터 최상목 대통령실 경제수석비서관 추 부총리 이창용 한국은행 총재.
65,미 연방준비제도(Fed·연준)의 금리인상 속도조절 가능성에 전날 약세를 보였던 달러화는 다시 소폭 오르고 있다.
66,채안펀드 매입대상 채권에 시공사 보증 PF(프로젝트 파이낸싱)-ABCP(자산유동화기업어음) 포함됐고 산은·기은 회사채·CP 매입 프로그램에 증권사 CP 매입이 포함됐다.
67,·다만 그동안 시장에서 요구해 온 기업유동성지원기구(SPV) 재가동 금융안정특별대출제도 방안은 이번 방안에 포함되지 않았다.
68,금융안정특별대출 제도는 한은이 증권사·보험사·은행 등 금융회사로부터우량 회사채(AA- 이상)를 담보로 받고 대출해주는 방식으로 비상시 유동성 부족 문제를 해결하기 위한 장치다.
69,백윤민 교보증권 연구원은 유동성 우려가 확대되는 상황에서 정부가 추가 대책을 내놓은 것은 긍정적으로 평가하며 급격하게 위축된 투자심리 일부 완화될 수 있을 것으로 판단된다며 다만 시장에서 기대했던 SPV나 금투협에서 요청한 금융안정특별대출제도 등이 포함되지 않았고 이를 재가동하기 쉽지 않을 것으로 예상된다는 점에서 정책 효과가 얼마나 이어질지는 지켜봐야한다고 말했다.
70,이경민 대신증권 투자전략팀장은 지난 주말 연준 긴축 속도조절 및 달러화 강세 압력 진전으로 미국 증시 분위기 반전에 힘입어 코스피도 상승세를 기록했다면서도 그러나 중국발 증시 변동성 확대 영향에 코스피도 오후 들어 상승폭을 반납했다.
71,com서울뉴시스 류난영 기자 위안화가 사상 최저 수준으로 하락하면서 원·달러 환율이 장 시작 직후 지난달 기록한 연고점을 다시 넘었다.
72,이로 인해 시장 친화적 정책이 약화되는 등 중국 경제 성장 둔화 우려가 커진 영향으로 보인다.
73,달러화는 위안화 엔화 등 아시아통화 약세에도 영국의 정치적 불확실성 완화 유로화 반등에 보합세를 보였다.
74,김유미 키움증권 연구원은 달러화는 혼재된 경제지표 발표 속 유로화가 ECB(유럽중앙은행)의 비둘기파적인 스탠스로 인해 약세를 보이면서 소폭 상승했다며 원/달러 환율은 달러 강세와 최근 하락에 따른 속도 조절 과정이 이어질 것으로 보인다고 설명했다.
75,(표한국조선해양)한국조선해양은 하기휴가 등에 따른 조업일수 감소와 전 세계적인 인플레이션 등 어려운 대외 경영 환경 속에서도 선박 포트폴리오를 개선하고 꾸준히 원가를 절감한 덕분에 흑자전환 할 수 있었다고 설명했다.
76,여기에 더해 환율 상승효과에 따른 외환 관련 이익도 실적에 긍정적인 영향을 끼쳤다.
77,아울러 한국조선해양은 국내 조선사의 주력 선종인 LNG선과 컨테이너선에 대한 시장 관심이 한동안 이어지리라고 전망했다.
78,강재호 한국조선해양 전무는 이날 실적발표 이후 이어진 기업설명회(IR) 컨퍼런스콜에서 “단기(스팟) 운임 시장의 급등으로 LNG선 발주에 관한 관심이 여전히 크게 나타나고 있어 앞으로도 영업하는 데 무리가 없을 것이라고 설명했다.
79,그동안 실적 개선의 발목을 잡던 저가 수주에 따른 부담은 내년 하반기 완전히 해결될 전망이다.
80,에쓰오일 온산공장의 정유 석유화학 복합시설인 잔사유 고도화시설(RUC) 전경.
81,통상 정유업체는 외국에서 원유를 들여와 정유 공정을 거쳐 제품을 내놓기까지는 두 달 가량이 걸린다.
82,이 기간 현금 유동성 확보를 위해 정유사들은 자금 융통 목적으로 유전스(Usance)라는 채권을 발행한다.
83,은행이 정유사의 원유 수입대금을 먼저 지급해주겠다고 약속하는 어음으로 정유사가 일정 기한 뒤에 이자를 얹어 수입대금을 은행에 상환하는 방식이다.
84,원·달러 환율이 치솟으면 채권 발행에 따른 이자 부담이 커지고 분기 실적에 반영되는 영업외손실도 늘어난다.
85,정제마진은 휘발유·등유 등 석유제품 가격에서 원료인 원유 가격과 수송·운영비 등을 뺀 값이다.
86,그러면서 “상당 규모의 정제설비 부족이 장기간 지속되면서 정유업의 강세 싸이클이 지속될 것이라고 덧붙였다.
87,이날 오전 서울 여의도 KB국민은행 딜링룸 전광판에 코스피 환율 등 지수가 표시되고 있다.
88,전날 발표된 미국의 경제지표가 부진한 모습을 보이면서 연방준비제도(Fed·연준)가 긴축 속도를 조절할 수 있다는 기대감이 살아났다.
89,문 기자 증시 상황 먼저 전해줄까요?&lt;기자&gt;오늘 우리 증시는 ‘미국과 다른 방향 이유는 있었다’고 평가할 수 있겠습니다.
90,개장 전에 우리 증시도 하락할 것이라는 우려가 있었지만 결국 코스피와 코스닥 모두 상승 마감했습니다.
91,우리 증시가 왜 올랐는지 또 외국인 매수가 꾸준히 들어오는 이유를 하나씩 살펴볼까요?&lt;기자&gt;외국인의 매수세가 계속 들어오는 가장 큰 이유는 원·달러 환율 상승이 진정되고 있어섭니다.
92,이렇게 환율이 진정세를 보이고 또 추가적으로 하락할 수 있다는 기대감이 생기자그동안 고환율에 환차손 우려로 국내 증시를 외면했던 외국인들이 다시 돌아오는 것으로 풀이됩니다.
93,&lt;앵커&gt;킹달러 갓달러라는 별칭이 있을 정도로 달러화 강세가 지속됐었는데요.
94,갑자기 달러화 강세가 약세로 역전된 이유는 어떤 겁니까?&lt;기자&gt;미국 연방준비제도(Fed)의 매파적 행보가 누그러들 수 있다는 기대감 때문입니다.
95,각국 중앙은행이 기준금리 인상폭을 예상과 다르게 줄여나가자 연준의 속도 조절론이 힘을 받고 있기 때문인데요.
96,박해린 기자 리포트&lt;앵커&gt;계속해서 이러한 흐름이 이어질 수 있을지 궁금합니다.
97,원·달러 환율에 대한 전망도 밝습니까?&lt;기자&gt;안타깝지만 이번 환율 진정세는 짧게는 다음 달 초까지만 유효하다는 등의 평가가 나올 정도로 단기적일 것으로 보입니다.
98,이렇게 되면 달러화 강세가 다시 크게 작용하게 되고 결국 환율은 오를 수밖에 없습니다.
99,눈에 띄는 기업들이 있습니까?&lt;기자&gt;우선 건설업종의 실적 부진입니다.
100,오늘 실적을 내놓은 대우건설을 제외하고 대부분의 건설사가 ‘어닝 쇼크’에 직면했습니다.
101,앞서 설명한 금리 인상 기조 유지에 따라 부동산 구매력은 약화될 수밖에 없는 상황이고요.
102,이러한 부동산 경기 후퇴는 신규 분양과 수주 감소로 이어져 결국 수익성은 악화됩니다.
103,실적을 제치더라도 부동산PF 부실화 우려에 따른 건설주 투자심리 위축도 쉽사리 해결되지 않고 있는데요.
104,이어 증권업계는 내년 상반기에는 이들 기업이 모두 흑자전환에 성공할 것이라고 내다봤습니다.
105,&lt;기자&gt;우선 신조가 그러니까 새로 만들어 파는 선박 가격이 급등하고 있습니다.
106,금융시장 내 우려가 확대되면서 간밤 미국에 상장된 중국 기업들의 주가는 급락했다.
107,단 간밤 뉴욕 증시 주요 지수가 기술 기업 실적 발표를 앞두고 상승한 점은 원·달러 환율 상단을 제약하는 요인으로 작용할 것으로 관측된다.
108,환율 변동이 무역수지 불균형을 완화하는 역할을 수행하고 있으므로 환율이 외환시장의 수급여건에 맞게 자율적으로 결정되도록 어느 정도는 용인할 필요가 있다는 지적이다.
109,분석 결과 무역수지 측면에서 원화가치 하락은 무역수지 흑자 폭 확대의 요인으로 작용할 수 있으며 그 영향은 중기로 갈수록 강화하는 것으로 나타났다.
110,단기에는 주로 수입금액의 감소를 통해 무역수지가 조정됐고 중기에는 수출금액이 증가해 무역수지에 대한 영향이 커졌다.
111,다만 단기 영향에서 미국을 제외한 국가로의 수출은 교역국 대비 달러화 환율이 더 주요한 영향을 미치는 것으로 나타났다.
112,이로 인해 글로벌 달러화 강세는 수출 둔화와 무역수지 적자 폭 확대에 기여하는 것으로 분석됐다.
113,수출 대상국 입장에선 대상국·달러 환율의 상승으로 자국 통화의 가치가 떨어지면 한국 수출품에 대한 수요가 감소할 수 있는데 이는 한국 무역 흑자 폭을 줄일 수 있다는 얘기다.
114,김 연구위원은 본고 분석 결과에서는 환율 변동이 무역수지 불균형을 완화하는 역할을 수행하고 있음을 상기하고 있다며 따라서 외환시장이 원활하게 작동하는 한 환율이 외환시장의 수급여건에 맞게 자율적으로 결정되도록 어느 정도는 용인할 필요가 있다.
115,거시경제 안정을 위한 정책과 함께 환율 급등에 따른 수입물가 상승으로 어려움을 겪고 있는 취약계층 보호를 위한 정책도 병행할 필요가 있다고 밝혔다.
116,특히 우리나라와 같이 소규모 개방경제 체제를 유지하고 있는 나라들은 무엇보다 환율의 흐름을 안정적으로 가져가는 것이 중요합니다.
117,외환시장에서 달러 공급이 원화에 비해 많아지면 달러 가치가 떨어지고 반대로 달러 공급이 줄어들면 달러 가치가 오르게 됩니다.
118,우리나라 통화의 가치가 떨어지면 상대적으로 달러의 가치가 오르기 때문에 환율이 상승합니다.
119,수출이 수입보다 많아서 경상수지가 흑자를 유지하면 외환시장에 달러 공급이 넘쳐서 달러 가치가 떨어지고 원화 강세를 나타냅니다.
120,반대로 수출이 여의치 않고 수입이 많아져서 경상수지가 적자로 돌아서면 달러가 외국으로 유출되기 때문에 국내 외환시장에서 달러가 귀해집니다.
121,원화 가치가 떨어진다는 말은 달러의 상대적 가치가 강세를 보인다는 말이기 때문에 원·달러 환율은 상승하게 됩니다.
122,반대로 국내 물가가 떨어지면 원화가 강세를 보이면서 환율도 하락하는 방향으로 움직일 것입니다.
123,양국의 금리 차이가 더 벌어질수록 금리가 낮은 나라에서 높은 나라로 자금이 더 많이 이동하게 됩니다.
124,최근 미국이 기준금리를 사상 유례없는 속도로 빠르게 올리면서 달러 가치가 치솟고 있습니다.
125,국내 외환시장에서도 마찬가지로 달러가 빠져나가면서 원·달러 환율도 고공행진 중입니다.
126,통화량이 늘면 물가가 오르고 시중금리가 떨어지게 되는데 이것은 모두 원화 가치를 떨어뜨리는 요인으로 작용합니다.
127,반대로 중앙은행이 통화량을 줄이면 물가는 떨어지고 시중금리가 상승하기 때문에 외환시장에서 원화 강세(달러 약세)를 예상할 수 있습니다.
128,환율 그래프 뒤집으면 주가 그래프자유변동 환율 시스템에는 스스로 자신의 환율을 제어하는 기능이 탑재돼 있습니다.
129,환율이 오르면 국내 수출 상품의 가격 경쟁력이 좋아지면서 수출이 늘어나고 외환시장에 달러 공급이 많아지면서 환율은 다시 떨어지게 됩니다.
130,반대로 경상수지 적자가 늘면 환율이 떨어지고 이 때문에 수출이 줄고 수입이 늘면서 다시 환율이 상승하는 시기가 옵니다.
131,이런 이유로 환율 그래프의 움직임을 보면 평균적인 수준을 기준으로 오르락내리락하면서 평균값에 수렴하는 모습을 보입니다.
132,이를 전문적인 용어로 환율은 평균회귀(mean reversion) 성향을 지니고 있다고 합니다.
133,이와 대조적으로 주식은 평균 수준으로 수렴하기보다는 위아래로 발산하는 형태를 보입니다.
134,외국인이 국내 주식을 매입할 때는 먼저 달러를 원화로 바꿔야 하기 때문에 원·달러 환율은 떨어질 것이고 반대로 외국인 투자자가 국내 증시를 떠날 때는 원화를 달러로 환전하는 과정에서 환율이 오릅니다.
135,따라서 환율 그래프를 거꾸로 뒤집으면 주가 그래프와 비슷하게 겹쳐지게 됩니다.
136,만약에 주가가 급락하는 상황에서 증시 반등이 언제쯤 올지 전망할 때 주가 그래프만 놓고 보면 그 답을 찾기가 쉽지 않습니다.
137,대신 주가 그래프 옆에 환율 그래프를 함께 놓고 환율 전망을 참고하면 주가 반등 시기를 예측하는 데 도움이 될 것입니다.
138,자유변동 환율제 : 달러의 수급 상황에 따라 외환시장에서 자유롭게 환율을 변동시키는 제도이다.
139,캐리트레이드 : 금리가 낮은 국가에서 자금을 조달해 금리가 높은 나라의 금융상품에 투자해서 금리 차이만큼 안정적으로 수익을 내는 거래를 의미한다.
140,미국 연방준비제도(Fed·연준)의 긴축 속도 조절 기대에 달러화가 약세를 나타낸 가운데 중국 위안화도 당국의 개입에 큰 폭 강세를 보이면서 원화가 큰 폭 반등했다.
141,미국 연방준비제도(Fed·연준)의 긴축 속도 조절 기대에 국채 금리가 하락하면서 달러화 약세가 이어지고 있다.
142,김 연구위원은 환율이 상품 수출입과 무역수지에 미치는 영향을 원/달러 환율의 변동과 한국을 제외한 다른 국가 통화의 환율 변동으로 나눠서 살폈다.
143,원화가치 하락에 따른 수출품의 가격 하락은 조정을 거치는 동안 수입품 가격 상승으로 수입 물량은 줄어든 결과다.
144,이는 원화가치의 하락이 수입금액 감소 등을 통해 무역흑자 폭을 확대하는 요인으로 작용할 수 있으며 그 영향은 중기로 갈수록 수출금액 증가 등을 통해 커진다는 것을 시사한다.
145,달러 가치가 다른 모든 통화 대비 상승하는 경우 단기적으로는 수출입물량을 크게 줄여 달러 기준 수출입금액이 모두 감소했다.
146,달러 가치가 오르면 각 국가의 자국통화 기준 가격이 상승하면서 수입 물량이 줄어든 결과다.
147,글로벌 달러화 강세는 수출 둔화 등을 통해 무역적자 확대에 기여하게 되는 것이다.
148,김 연구위원은 분석 결과에서는 환율 변동이 무역수지 불균형을 완화하는 역할을 수행하고 있음을 상기하고 있다며 외환시장이 원활하게 작동하는 한 환율이 외환시장의 수급 여건에 맞게 자율적으로 결정되도록 어느 정도는 용인할 필요가 있다고 말했다.
149,그는 다만 최근의 원화가치 하락은 수입물가 상승으로 이어지며 국내 인플레이션(물가 상승) 압력으로 작용하고 있다며 거시경제 안정을 위한 정책과 함께 환율 급등에 따른 수입물가 상승으로 어려움을 겪고 있는 취약계층 보호를 위한 정책도 병행할 필요가 있다고 말했다.
150,한지영 키움증권 연구원은 금리인상 속도조절 기대감 지속에도 미국 빅테크주 실적 부진에 따른 나스닥 급락 일본 중앙은행(BOJ) 통화정책회의 경계심리 등으로 약세 흐름을 보일 것이라고 예상했다.
151,원화가 약세를 보인 것은 유로화 파운드화 등 주요 통화 약세로 달러가 강세로 돌아선 영향도 있었다.
152,com사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
153,대구상공회의소는 환율 상승 기조가 지속되면 대구지역의 무역 흑자 기조도 적자로 전환될 우려가 있다고 분석했다.
154,대구상의 관계자는 환율 변동에 대비해 기업이 환 해지 상품 가입 등 외환리스크 관리를 강화해야겠지만 개별 기업이 대응하기는 힘들다며 수출입 관련 금융 보증 지원 강화와 주요국과의 통화 스와프 확대 등 정책당국의 역할이 중요하다고 강조했다.
155,유가하락에도 불구하고 도시가스 가격이 오르고 태풍으로 생산 차질이 발생한 가운데 환율도 상승한 데 따른 것이다.
156,심야에 해외 외환시장에 단독으로 개입했을 뿐 아니라 개입 여부도 밝히지 않았기 때문입니다.
157,이에 따라 일본 정부와 중앙은행인 일본은행은 달러를 팔고 엔화를 사는 환율 개입을 시행했습니다.
158,지난달 개입 직후 이 사실을 발표한 것과 달리 일본 정부는 이번에 개입 사실을 공개하지 않았습니다.
159,기시다 후미오 총리는 전날 호주 방문 중 취재기자단에게 환율에 대해 구체적인 코멘트는 하지 않는다고 말했습니다.
160,이를 두고 현지 언론은 일본정부와 일본은행이 개입 사실을 밝히지 않으면서 시장에 개입에 대한 경계감을 높이고 투자자들을 견제하는 것으로 분석했습니다.
161,일본 정부가 주말을 앞두고 해외 외환시장에 단독으로 개입한 점에 대해 요미우리신문은 도쿄 외환시장이 끝나고 주말 거래가 적은 해외시장에서 외국 당국과 연계하지 않은 단독 개입이라 일본 정부와 일본은행의 엔 매수·달러 매도 환율 재개입은 시장에 충격을 줬다고 보도했습니다.
162,슈퍼 강달러로 우리나라 원화를 비롯해 일본 엔화 등 주요국 통화가치가 일제히 하락하고 있다.
163,특히 파키스탄 방글라데시 등 남아시아 국가들은 자국 통화가치 방어를 위해 보유외환을 대거 소진하면서 도미노 위기에 내몰렸다.
164,마이니치신문은 “재원의 상당수를 적자 국채로 조달할 수밖에 없고 추가 재정 악화가 불가피하다라고 우려했다.
165,이같은 일본 정부의 재정 지출 확대는 일본 엔화 가치 하락에 더 악영향을 끼칠 것으로 보인다.
166,달러 대비 엔화 가치가 하락하는 데는 일본이 대규모 금융완화를 위해 초저금리를 유지하면서 미국과 금리 차이가 벌어져서다.
167,그럼에도 일본이 금리를 올리지 못하는 데는 경기 하락의 우려도 있지만 국채 이자 상환의 문제도 크다.
168,일본 중앙은행인 일본은행이 이날부터 이틀 동안 금융정책결정회의를 열고 기준 금리를 결정하지만 앞서 이유로 이번에도 초저금리를 유지할 것이라는 관측이 많다.
169,사진은 이날 오전 서울 중구 하나은행 본점 위변조대응센터에 보관 중인 엔화.
170,간다 마사토 일본 재무성 재무관은 이날 기자들에게 일본 정부의 시장 개입 여부에 대해 언급하지 않겠다고 대답했다.
171,하지만 일본 언론은 급격한 엔화 약세에 제동을 걸기 위해 정부가 개입 사실을 밝히지 않으면서 달러를 팔고 엔화를 사는 개입에 나선 것으로 보인다고 분석했다.
172,스즈키 슌이치 일본 재무상은 전날에도 투기에 의한 과도한 변동은 용인할 수 없다며 외환시장의 동향을 긴장감을 느끼며 주시하는 동시에 과도한 변동에 대해서는 적절한 대응을 취한다는 생각은 조금도 바뀌지 않았다고 필요하면 정부가 외환시장 개입에 나설 수 있다는 뜻을 밝혔다.
