,sentence
13,핵심 내용은 고소득자 등 납부 능력이 있는 피부양자를 지역가입자로 바꾸는 것입니다.
14,이 가운데 피부양자는 직장에 다니는 자녀나 가족에 생계를 의존하기 때문에 보험료 부담 없이 의료보장을 받는 사람을 말합니다.
15,건보공단은 매해 국세청 대법원 공적연금관리기관 등의 자료를 활용해 피부양자 자격을 따지는데 앞으로 이 심사를 더 까다롭게 진행합니다.
16,우선 매월 피부양자가 재산과 소득 기준을 충족하는지 더 세밀하게 살펴봅니다.
17,만약 일정 기준을 넘는 재산과 소득을 갖고 있다면 피부양자 자격을 박탈하고 지역 건보료를 매깁니다.
18,이자나 배당소득 사업·근로소득 주택임대소득과 건물·주택·토지 등의 재산이 심사 대상에 해당합니다.
19,당국이 이처럼 피부양자에 대한 심사를 강화하는 건 건보재정 상황이 녹록지 않기 때문입니다.
20,서울뉴시스 강영진 기자 중국 공산당대회를 거치면서 시진핑 국가주석의 이데올로기가 중국의 앞날을 결정하게 됐다.
21,성장이 느려지고 전제정치가 강화되면서 중국 경제는 장기적으로 어려움에 처할 것이다.
22,중국의 강력한 시장경제 덕분에 시 주석이 시장에서 멀어질 수 있는 것은 아이러니다.
23,중국은 미국식 강력한 민간 기업과 생산성 낮은 국유기업을 결합하는 국가자본주의를 추구하면서 빠르게 성장해 가난에서 벗어났다.
24,중국의 수출 제조업은 저임 노동력과 정부 투자 외국 기술의 빠른 취득이 비결이었다.
25,기업 활동의 자유 덕분에 인재가 중국에 몰리면서 혁신이 추동되고 생산성이 높아졌다.
26,중국의 성장모델이 미국 자본주의보다 낮고 상당 기간 고성장을 계속할 것으로 보는 사람들이 있다.
27,중국의 저임 노동력이 사라지면서 생산비가 빠르게 오르고 자본 회수율은 빠르게 낮아진다.
28,현재의 성장은 거의 정부 지출에 의존하는 것이며 이런 정책은 결국 실패할 수밖에 없다.
29,국영기업이 늘어나고 국가 자원의 관료적 배분이 확대되면서 비효율과 낭비가 커진다.
30,베이징 중앙계획가들이 높은 국내총소득(GDP) 성장을 설정할 수 있었던 정부의 인프라스트럭처 투자와 주거용 부동산 활황 덕분이었다.
31,지방 정부는 토지 매각과 부동산 개발회사들이 만든 일자리의 혜택을 크게 입었다.
32,주택을 분양받은 사람들이 완공되지도 않은 아파트 대출금 상환을 거부하고 있다.
33,정부는 엄청난 규모로 구제 금융에 나섰지만 대중의 신뢰를 회복하기가 쉽지 않다.
34,구랑(중국)신화/뉴시스중국 북서부 간쑤성 구랑현의 새로운 이주 커뮤니티로 조성된 아파트 단지.
35,대형 소셜 미디어 및 정보기술 회사 등이 공산당 이념을 위협한다고 보기 때문이다.
36,이런 이유로 플랫폼 기업이 정부에 반대하는 의견을 거르도록 해 “과도한 부를 가진 세대가 등장하지 못하도록 막는다.
37,금융규제 강화와 자본 이동 통제 강화로 민간 기업인들이 자본을 확보하기 어렵게 만든다.
38,외국 채무 상환 불능과 엄격한 금융통제로 해외 투자가 줄어 자본비용이 오르고 있다.
39,외국 기업들이 중국의 고압적인 교역 및 합작 투자 관행을 꺼리고 대만에 대한 공격적 태도를 우려하면서 중국과 관계를 줄여나가고 있다.
40,컴퓨터칩 반도체 및 관련 수출을 금지한 바이든 대통령의 정책이 본격적으로 집행되면 중국 여러 산업 부문의 발전과 혁신에 큰 부담을 줄 것이다.
41,기술과 아이디어의 유입이 줄어들면 장기적으로 중국의 혁신 능력이 취약해질 수밖에 없다.
42,중국의 기술과 정부 지원을 받는 민간 산업과 군수 산업으로 강력한 국력을 유지할 것이다.
43,그러나 시 주석이 통제력을 강화하고 자유 기업을 거부함에 따라 중국이 많은 신흥국들이 빠졌던 중간소득 함정에 빠지게 될 것이다.
44,현재의 경제 환경은 장기적으로 중국의 국제적 활동이 위기에 빠지면서 전 세계 불안정을 유발할 가능성이 크다．
45,여기에 주민 학자금 지원 등 주민들의 소득향상 및 복리증진까지 각종 혜택이 주어진다.
46,폐기물처리시설은 과거 기피시설로 인식되어 왔지만 앞으로는 기존의 이미지 탈피할 수 있을 것으로 시는 기대하고 있다.
47,고양시는 신규 설치하는 폐기물처리시설에 최신기술을 도입해 미세먼지와 대기오염 등의 환경문제를 최소화하고 친환경적으로 조성 지역주민들에게 활력을 불어넣을 수 있는 편의·복지 공간으로써 역할이 가능하도록 한다는 계획이다.
48,주민지원기금은 주변영향지역에 한해 농림수산업과 상공업 관광 의료 도로 상하수도 교육·문화 환경·위생시설 운동·오락시설 전기·통신시설 학자금 지급 등 주민지원협의체와 협의해 주민의 소득 향상 및 복리 증진을 지원하기 위한 사업에 투입된다.
49,시 관계자는 “신규 폐기물처리시설은 장래 쓰레기 처리 걱정 없는 고양시 실현을 위해 꼭 필요한 시설이라며 “쓰레기 처리 문제에 대해 민·관이 힘을 모아 좋은 대안을 만들 수 있기를 바란다고 말했다.
50,한편 시는 이번 재공모 결과에 따라 전문가 및 지역주민 등이 참여하는 입지선정위원회를 구성하고 전문연구기관의 입지후보지 타당성 조사 결과 등을 종합적으로 고려해 친환경적인 폐기물처리시설 입지를 선정할 계획이다.
51,베이비부머 세대들의 은퇴가 본격화했지만 여전히 경제주체로서 역할을 하고 있는 만큼 관련 일자리 예산 등 필요한 지원이 필요하다는 지적이다.
52,통합소득은 한 해에 생긴 개인의 근로소득 연금소득 이자소득 사업소득 등 모든 소득을 합산한 것을 말한다.
53,공적이전소득은 정부에서 개인에게 지급되는 수당 연금 급여 등의 각종 보조금을 모두 합산한 금액을 의미한다.
54,진선미 의원은 고령층 증가와 생계비 마련을 위해 일하는 고령층이 늘고 있는 상황에서 내년 예산안 중 고령층의 버팀목인 노인 일자리 분야 예산을 크게 축소한 것이 우려스럽다며 일할 수 있는 노인에 대한 일자리를 확대하고 근로 능력이 열악한 노인에게는 필요한 지원을 마련하는 등 고령층에 대한 사회적 안전망을 촘촘히 마련해야 한다고 강조했다.
55,집값 급등기에 적용했던 규제를 바뀐 시장상황에 맞춰 원상 복구하려는 것으로 풀이된다.
56,원희룡 국토교통부 장관은 이날 생중계로 진행된 회의에서 “국내 부동산 시장이 추위를 타기 시작하면서 실수요자까지 어려움을 겪고 있다고 말했다.
57,주택담보인정비율(LTV) 규제도 기존엔 집값과 규제지역 종류에 따라 달리 정해져 있었다.
58,김주현 금융위원장은 “규제 완화를 할 건 하고 (시장) 안정을 위해 지원할 것은 국토부와 협의해 시장 연착륙을 위해 노력하겠다고 했다.
59,앞으로도 금리가 더 오를 텐데 대출 한도를 늘린다고 완전히 꺾인 매수심리가 살아나기 어렵다는 것이다.
60,고준석 제이에듀투자자문 대표는 “거래량을 늘리려면 취·등록세 등 세금 완화가 필요하다고 말했다.
61,이번 사업은 국제유가 상승에 따른 농업인 경영 부담 경감과 안정적인 농가소득 보전을 위해 마련됐다.
62,또 국민적 공감대를 형성하기 위한 공론화위원회(가칭)를 두는 방안도 검토 중이다.
63,공론화위는 연금이 세대 간 이해관계가 첨예한 사안인 만큼 대표성 있는 이해당사자들로 구성하는 방안이 거론된다.
64,주 위원장은 이날 첫 회의에서 “국민적 갈등을 봉합하고 모든 세대에 안정적 노후 자금을 보장할 수 있도록 하는 게 특위에 맡겨진 소임이라며 “국민 모두 공감하는 백년대계 공적연금 개혁안을 마련하자고 말했다.
65,재정안정과 노후소득 보장 두 마리 토끼를 잡는다는 게 특위 설치의 취지지만 어디에 더 무게를 두느냐는 각 당의 입장이 엇갈린다.
66,강은미 정의당 의원은 회의에서 “연금이 개악되는 것 아닐까하는 일선의 우려도 있다며 “우려를 불식하는 노후소득 보장이 되도록 최선을 다하겠다고 했다.
67,그러나 윤석열 정부의 연금 개혁안 마련이 늦어지면서 특위가 별다른 성과를 내지 못할 것이란 우려도 나온다.
68,지금보다 청년층 청약 당첨 기회가 커지도록 중소형 평형에 대한 가점제 물량 비중을 줄이고 추첨제를 늘리는 제도 개편도 추진된다.
69,일반공급은 그동안 전부 청약통장 저축총액이나 납입횟수가 많은 사람에게 공급돼 청년층 당첨 기회가 적었다.
70,그리고 퇴근 후나 주말엔 집 근처에서 소그룹 영어강좌를 운영하는데 벌이가 제법 쏠쏠합니다.
71,A씨는 영어를 배우려는 수강생들의 열의를 보면 나 또한 직장에서는 느낄 수 없는 희열을 느낀다며 지금 당장 돈이 부족해서라기 보다는 내가 갖고 있는 재능을 함께 나눌 수 있어 매우 만족한다고 말했습니다.
72,자본의 굴레에서 벗어날 수 있는 만큼의 돈을 벌기 위해서는 어떻게 해야할까요.
73,월스트리트 저널이 전문가에 분석 의뢰한 통계에 따르면 일을 가장 많이 하는 사람 대부분은 어느 나라나 소득 순위 끝자락에 있으면서 노동 강도가 높은 직업군에 속한 사람들이었습니다.
74,우리나라 직장인들은 경제적인 자유를 위해 허리띠 조여 매고 더 많이 더 늦게까지 일해야 성공한다고 여기고 있습니다.
75,동네 생활권을 중심으로 한 하이퍼로컬 기반 앱과 커뮤니티가 N잡러를 적당한 일감과 연결해주는 채널로 자리 잡았습니다.
76,또 사진·디자인 등 자신이 직접 만든 작업물로 다양한 상품을 제작 판매할 수 있는 오라운드 등의 플랫폼도 인기를 끌고 있습니다.
77,&lt;앵커&gt;소득명세서만 보면 개인이 어디에서 어떻게 돈을 벌었는지 한눈에 알 수 있지요.
78,그만큼 중요한 개인정보인데 국무총리실이 감사에 필요하다며 국책연구기관 전 직원에게 이 소득명세서를 제출하라고 해 논란입니다.
79,&lt;기자&gt;국무총리실 감사 담당관이 국책연구기관에 내려보낸 문서입니다.
80,요구한 자료를 일부 직원이 제출하지 않아 감사가 방해받고 있으니까 인사 조치하고 보고하라고 적었습니다.
81,강연 등으로 외부에서 돈을 얼마나 벌었는지 확인하겠다는 게 감사 이유였습니다.
82,하지만 법제연구원 박사 김 모 씨는 사전 신고를 했는데 소득명세서까지 요구하는 건 부당하다며 지금도 거부 중입니다.
83,김 모 박사/한국법제연구원 소속 : 대외 활동 신고를 하라고 계속적으로 안내를 해왔고 저도 성실하게 신고를 했습니다.
84,부끄러움이 있었으면 지금까지 이 문제를 계속 끌고 오지 못했을 거라고 생각합니다.
85,총리실은 감사를 위해서 서류를 요구할 수 있다는 법 조항을 근거로 제시했습니다.
86,하지만 김 씨는 필요한 최소한 제출이라는 단서 조항을 무시한 조치라고 주장합니다.
87,김 모 박사/한국법제연구원 소속 : 개인의 소득증빙자료 같은 것들을 전부 다 내라.
88,일단 직원들을 불신하는 것을 전제로 해서 잠재적인 미신고자로 지금 전제를 하고.
89,김보라미/개인정보법 전문 변호사 : 본인이 드러내고 싶지 않은 정보까지도 모두 다 공개하도록 되어 있어서 개인정보보호에 굉장히 중요한 원칙 중에 하나인 최소 수집 원칙 위반의 소지가 굉장히 큰 거 같고요.
90,총리실은 이번 납세 내역을 제출하게 한 감사가 적법한지 소송을 진행하고 있다고 밝혔습니다.
91,다만 이런 방식의 감사를 계속 실시할지 여부에 대해서는 별다른 입장을 내지 않았습니다.
92,지원사업 신청 희망자는 거주지 관할 읍·면·동 행정복지센터 시·군 저소득 한부모가족 관련 부서로 문의하면 된다.
93,최영묵 경기도 가족다문화과장은 이번 저소득 한부모가족 복지급여 지원범위 확대로 좀 더 많은 한부모가족이 지원을 추가적으로 받을 수 있을 것으로 기대한다며 앞으로도 저소득 한부모가족의 생활안정과 복지증진을 위해 노력하겠다고 말했다.
94,(부산연합뉴스) 신정훈 기자 부산과 울산 경남 등 동남권 가구가 보유한 자산·부채·소득 모두 전국 평균에 못 미치는 것으로 나타났다.
95,WEEKLY BIZ 경제학자처럼 생각하기							최근 인플레이션으로 전 세계가 몸살을 앓고 있다.
96,그래서 인플레이션은 급여 생활자의 실질 소득을 감소시키는데 급여 생활자는 대부분 중산층이다.
97,/AFP연합뉴스										인플레이션이 실질 소득을 감소시키는 경로가 하나 더 있다.
98,운이 좋아 물가 인상분만큼 급여가 오르더라도 세금 때문에 실질 소득이 감소하는 셈이다.
99,물가가 오르지 않았다면 부담하지 않았을 세금을 더 내야 하니 주머니가 얇아질 수밖에 없다.
100,소득이 실제로 증가하면서 이런 부담이 증가하면 모르겠으나 실질 소득이 그대로인데 세금과 각종 사회보험료 부담만 늘어나니 삶은 갈수록 팍팍해질 수밖에 없다.
101,국민의 실제 삶은 물가를 반영한 구매력에 좌우되는 반면 세금이나 사회보험료는 명목소득에 따라 부과되기 때문에 이런 일이 벌어진다.
102,이처럼 인플레이션은 세금 부담을 증가시켜 정부에 이익을 주고 일반 국민을 어렵게 한다.
103,WEEKLY BIZ Newsletter 구독하기 ☞ https://page.
104,‘국가통계시스템 운영’ 감사한다며‘소득주도성장’ 등 파일 샅샅이 뒤져상관없는 홍민기 연구원도 감사대상“감사방해죄 처벌 자료제출 요구도 그래픽 장광석‘서해 공무원 피살 사건’ 등 문재인 정부에 대한 전방위적인 감사를 벌이고 있는 감사원이 문 정부의 대표 경제정책이던 ‘소득주도성장’까지 정조준하는 것으로 확인됐다.
105,감사원이 통계청 감사를 구실로 통계청이 발주하지 않았던 국책연구기관의 과거 소득주도성장 관련 연구 결과까지 포렌식한 사실이 처음 드러났다.
106,감사원의 이런 움직임은 문재인 정부 외교·안보 다음 순서로 경제정책에 관여한 인사들까지 겨냥한 것으로 보인다.
107,감사관은 ‘가계동향조사 등에 관한 사항’이라는 감사 공문을 제시하면서 ‘소득주도성장’ ‘소득분배’ ‘청와대’ ‘기재부’ 등의 단어가 들어간 파일을 샅샅이 뒤졌다고 한다.
108,당시 상황을 전해 들은 관계자들에 따르면 감사관들은 강 선임연구위원이 제출에 동의하지 않은 연구 노트 파일 등까지 모두 가져갔다.
109,특히 홍 선임연구위원은 통계청에서 일한 적이 없어 ‘국가통계시스템 감사’와는 직접적인 관련이 없는데도 감사 대상에 포함됐다.
110,우석진 명지대 교수(경제학)는 “정치집단이 추진하는 정책 사안은 선거를 통해 국민의 판단을 받는 것이지 평가할 능력이 없는 감사원이 ‘맞다 틀리다’ 할 수 있는 문제가 아니다라며 “공무원들이 ‘연구 결과를 조작하라’고 했다면 문제가 될 수 있지만 정책에 따라 다양하게 볼 수 있는 연구 결과를 (감사 대상으로 삼고) 마구 들여다봐서는 안 된다고 말했다.
111,한 국책연구기관의 연구자는 “분석하고 제출한 내용을 문제 삼기 시작하면 앞으로 어떤 연구자가 나서겠느냐.
112,지난 정부의 잘못을 들춰내겠다는 욕심 때문에 연구기관과 공무원을 전반적으로 위축시키고 정책 연구 수준을 떨어뜨릴 수 있다고 말했다.
113,앞서 감사원은 유병호 사무총장이 취임한 뒤 ‘직무 수행과 관련한 디지털 자료만 선별해 추출한다’는 조항을 삭제하는 등 디지털 규정을 대폭 축소했다.
114,기사내용 요약지방소멸 위기 대응에 기존 정책 한계민주당 광역·기초의원 전담팀 운영 계획 무안뉴시스 더불어민주당 전남도당.
115,추진특위는 추진위원장으로 이규현 전남도의원을 임명했으며 추진실무단장은 전남도당 조성철 정책실장이 맡았다.
116,특위는 인구와 일자리 감소 고령화 소득 감소 등 농촌이 겪고 있는 문제 해결에 기존 정책은 한계가 있다고 보고 전남형 기본소득 실현이 필요하다는 데 의견을 모았다.
117,기본소득 모델의 차별화를 위해 구체적인 사업 시행과 정책 효과 분석 및 자문을 담당할 자문단도 별도 구성해 운영한다.
118,이와 함께 전남도당 광역·기초의원들로 구성된 전남형 기본소득 전담팀을 운영해 추진 방향을 논의한다.
119,신정훈 전남도당위원장은 기본소득은 대안적 복지정책이자 경제정책인 만큼 전남도와 전남도의회가 전남형 기본소득 도입을 위해 협업하도록 지원하겠다고 말했다.
120,재판매 및 DB 금지(방콕연합뉴스) 강종훈 특파원 태국 농촌지역이 적잖은 빈곤 문제에 직면해 있으며 도시와 농촌 간 소득 불평등이 동아시아에서 가장 심각하다고 세계은행(WB)이 진단했다.
121,농촌의 소득 감소로 태국의 소득 불평등이 동아시아에서 가장 높은 수준이라고 세계은행은 지적했다.
122,농촌 가구는 낮은 교육 수준 많은 부양가족 어려운 생활 조건 등으로 고통을 겪고 있다.
123,쌀과 설탕의 주요 수출국이며 냉동 새우 참치 통조림 파인애플 통조림 조리된 가금류 카사바는 세계 최대 수출국이다.
124,양구사과는 전국적으로 고품질을 인정받으면서 이제는 농가의 주요 소득원으로 자리매김했다.
125,윤석열 대통령이 장관들과 함께하는 비상경제민생회의를 실시간으로 공개했습니다.
126,고금리의 직격탄을 맞은 서민과 중소기업을 중심으로 금융 지원을 하고 경제 활성화를 위한 전략 등이 논의됐습니다.
127,윤선영 기자 윤 대통령이 어떤 대책들을 강조했습니까?윤 대통령은 가계와 기업 일부 금융 회사들의 부실을 미리 예방하기 위한 여러 가지 지원책과 시장 안정화 대책을 마련했다고 강조했습니다.
128,추 부총리는 전 세계 교역 둔화로 반도체 업황 어려움이 지속될 것으로 예상된다며 반도체 지원과 함께 원전 방위산업 건설 인프라 등 신성장 수출 동력을 발굴해 돌파하겠다고 강조했습니다.
129,임업인의 육성을 위해 별도의 일정 자격요건을 갖춘 ‘독림가(篤林家)’ ‘임업후계자’를 선정하고 이와 관련한 육성책을 마련하는 등 농산촌 주민의 삶의 질 향상에 기여하고 있다.
130,이는 임업 구조를 개선하여 임업인의 권익을 증진하고 경쟁력을 강화하여 과거 열악했던 우리나라의 뒤떨어진 농·산촌 지역을 진흥시켜 그 지역 주민의 삶의 질을 높이기 위함이었다.
131,‘임업인의 날’은 일회성 행사에 그치지 않고 그 취지를 살려 임업인의 삶을 더 윤택하게 하고 임업인 소득의 안정과 임산업의 발전을 도모하기 위해 몇 가지 제언 하고자 한다.
132,첫째 더 많은 임업인이 임업직불금 혜택을 받을 수 있도록 임업직불금 지급 단가 상향과 대상 확대 예산 증액 절차 간소화 등 미비점을 보완하고 산림보호구역 지정에 따른 재산권 행사 제한 보상으로 ‘산림공익가치 보전지불제’ 등의 도입이 절실하다.
133,임산물 소득원 개발·육성 임업의 경영구조 및 유통구조개선 임산물 가공업의 지원 등 풀어야 할 주요 과제를 계획성 있게 추진하고 다양한 청정 임산 먹거리 생산·공급체계 구축 및 새로운 임산물을 개발·보급하여야 할 것이다.
134,이를 위해서는 우리 임업인들은 창의성을 바탕으로 나아갈 방향을 고민하고 다양한 시도를 통해 미래지향적인 산림산업육성에 매진해 보기를 기대한다.
135,co. kr 그러나 탈북민의 경제상황은 국민 평균과 비교해선 여전히 열악한 실정이라고 임 연구위원은 지적했다.
136,이마저도 국민 평균 임금은 지난해 통계 기준으로 그 격차는 올해 더 벌어질 수 있다고 임 연구위원은 추정했다.
137,불안한 미래를 잊으려 술 담배에 기대다 보니 지난해 하인두암 진단을 받았다.
138,박은자 보사연 연구위원은 “간병비 병원을 오가는 교통비 등 부가비용까지 감안하면 만성질환자의 실제 지출은 더 커진다고 설명했다.
139,만성질환을 장기간 앓다 보면 더 큰 병이 생겨 한 가구가 감당하기 어려운 비용 즉 ‘재난적 의료비’가 발생할 수 있다.
140,이 씨는 “건강을 잃으면 소득과 사회적 지위까지 함께 사라진다고 한탄했다.
141,병에 걸리면 의료비 부담은 늘고 소득은 끊기는 ‘이중고’에 시달리기 쉽다.
142,이윤경 보사연 저출산고령화정책기획센터장은 “노인에게 일자리는 건강한 삶을 유지하기 위한 사회활동의 역할도 한다며 “몸이 아파 일을 못 하면 사회활동이 단절돼 건강이 더 악화되는 악순환에 빠질 수 있다고 진단했다.
143,건강을 지키는 것이 개인과 가계 경제의 근간이 되고 나아가 국가의 부와 미래 경쟁력을 키운다는 것.
144,새출발기금 연체조건 완화는 도덕적해이 생길 수 있어 지켜볼 것 김주현 금융위원장.
145,금융당국은 지난달부터 변동금리 주담대를 장기·고정금리로 대환해주는 안심전환대출을 지원하고 있다.
146,김 위원장은 안심전환대출은 당초 시작 때에 재원이 한정돼있어 어려운 분들에게 우선권을 줬던 것이라며 지적대로 많은 분들이 혜택을 받을 수 있도록 대출 대상을 완화하는 방안을 고민 중이며 바로 조치할 것이라고 말했다.
147,동남아와 미주·유럽 등 한류 인기로 한국을 찾는 해외 여행객의 불편은 해소되지 않고 있다.
148,이렇게 아웃바운드와 인바운드 여행 불균형이 심화하면 관광수지 적자 폭은 더 커질 수 있다.
149,관광수지는 방한 외래 관광객이 우리나라에서 지출한 금액(관광수입)과 국민 해외여행객이 해외에서 지출한 금액(관광지출)의 차이를 의미한다.
150,외국인 여행객들이 적게 들어오고 국민이 해외여행을 많이 나갈수록 적자 폭은 커진다.
151,만성적인 관광수지 적자는 국제수지 관점에서 볼 때 국내 경제성장 고용 및 외환보유 등에 부정적인 영향을 미친다.
152,그러나 국력이 신장하고 소득이 늘어나고 보다 다양한 경험을 하기 위해 여행·여가에 대한 가치관이 변하면서 자연스럽게 해외여행 수요와 해외소비가 늘어날 수밖에 없고 관광수지 적자로 이어지는 것은 당연한 현상이다.
153,관광수지 적자는 외국인 관광객 입국보다 자국민이 상대적으로 많이 나가면서 생기는 현상이다.
154,국제관광수요를 결정하는 요인은 경기와 소득수준 환율과 여행물가 비자제도 관광 매력과 홍보 같은 다양한 요인이 있어 현실적으로 우리가 선택할 수 있는 관광수지 적자 해소 방안은 매우 제한적이다.
155,수출로 벌어들인 돈으로 필요한 물품을 해외에서 사들였는데도 돈이 남는다면 그 돈으로 해외에서 공부도 하고 여행을 다니는 것은 자연스러운 현상이다.
156,해외여행이 단순히 국제수지 악화를 초래한다는 경제적인 손실의 측면에서 벗어나 국민 개개인의 삶의 질이 높아진다면 관광수지 적자의 경제적 비용은 어느 정도 상쇄될 수 있다는 시각의 변화가 필요하다.
157,둘째 관광수지 적자가 불가피하다면 적자 규모를 어느 정도까지 감수해야 적정한가에 대한 논의가 필요하다.
158,국제경제와 정치 상황에 따라 적자 폭이 달라질 수 있는 만큼 경상수지 대비 관광수지의 적자 규모를 정해 관리할 필요가 있다.
159,관광수지를 줄이려면 우리나라 사람들이 덜 나가거나 외국 사람들이 더 들어와 많이 쓰게 해야 한다.
160,외국인 관광객들에게 한국여행이 볼거리는 없는데 비싸기만 하다는 평가에서 벗어나려면 국내에 볼만한 곳 느낄만한 곳을 더 많이 찾고 만들어야 한다.
161,특히 수도권과 부산에 쏠리는 외국인 관광객이 전국적으로 골고루 퍼지도록 지방 관광 활성화를 추진하고 중국과 일본 관광객에 편중된 관광시장도 다변화해야 한다.
162,국민이 해외여행을 나간다는 것은 국내에 소득수준에 비례해서 여행 다닐 만한 곳들이 부족하다는 얘기다.
163,지속해서 지역 교통편의 증진과 관광편의시설 개선 볼거리 제공을 위한 지역 문화관광콘텐트 발굴 및 서비스 개선 국내 관광홍보 및 캠페인이 필요하다.
164,관광경쟁력은 관광정책만으로 해결되는 것이 아니라 환경 안전 교통 도시 경제 외교 정책 등 다양한 관련 정책들과 협력해야 가능하다.
165,과거 사드 배치로 인한 한중관계 역사문제로 인한 한일관계의 냉각이 관광수지 적자에 결정적인 영향을 미친 바 있다.
166,미시적 정책과 아이디어 당장의 성과도 필요하겠지만 결국 전략적 사고에 기초한 근본적 처방이 해법이다.
167,KBS 창원경남과 부산 울산 등 동남권 가구가 보유한 자산과 부채 소득이 전국 평균 이하로 나타났습니다.
168,계약금만 내면 중도금이나 잔금 걱정은 안 해도 된다고 사람들을 끌어모읍니다.
169,오피스텔 분양 상담사/음성변조 : 이제 손을 못 댈 정도로 두 배 세 배로 오른다면 지금이 딱 여기에 투자하기 좋은 때에요.
170,김OO/오피스텔 투자자/음성변조 : 확실하게 이제 전매가 된다고 했고 절대 손해 볼 일은 없다 그랬어요.
171,하지만 얼어 붙은 부동산 시장에서 오피스텔 거래는 뚝 끊겼고 세입자 구하기도 쉽지 않습니다.
172,분양받은 사람들은 허위 과장 광고라고 주장하지만 홍보물 등 증거가 없이는 계약 취소는 어렵습니다.
173,분양업자가 구두로 설명하는 내용에 대한 녹취라든지 자료들을 반드시 확보해 두시는 게 좋습니다.
174,앵커 계약금만 내면 수천만 원을 벌 수 있다며 투자를 권유하는 오피스텔 분양 홍보관이 여전히 많습니다.
175,하지만 대출 규제가 여전한데다 부동산 시장은 빠르게 얼어붙고 있어 무턱대고 분양받았다가는 낭패를 볼 수 있습니다.
176,오피스텔 분양 상담사/음성변조 : 이제 손을 못 댈 정도로 두 배 세 배로 오른다면 지금이 딱 여기에 투자하기 좋은 때에요.
177,김○○/오피스텔 투자자/음성변조 : 확실하게 이제 전매가 된다고 했고 절대 손해 볼 일은 없다 그랬어요.
178,하지만 얼어 붙은 부동산 시장에서 오피스텔 거래는 뚝 끊겼고 세입자 구하기도 쉽지 않습니다.
179,분양받은 사람들은 허위 과장 광고라고 주장하지만 홍보물 등 증거가 없이는 계약 취소는 어렵습니다.
180,분양업자가 구두로 설명하는 내용에 대한 녹취라든지 자료들을 반드시 확보해두시는 게 좋습니다.
181,com사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
182,권태우 세무사맹룡씨는 학창 시절부터 코딩이나 프로그램에 관심이 많았지만 보다 안정적인 직업이 필요했던 터라 코딩과는 크게 연관이 없는 회사에 취업한 후 취미로만 꾸준히 코딩을 해오고 있다.
183,취미라고는 해도 전문가 수준의 코딩 실력을 보유한 그는 예전부터 가끔 주변 부탁을 받고 일을 해주곤 했는데 최근 부쩍 그를 찾는 곳이 많아졌고 때론 월급보다 더 큰 금액의 보수를 받는 때도 있게 됐다.
184,그런데 간혹 대가를 지급할 회사들이 사업소득이나 기타소득 중 어떤 소득으로 처리하면 되는지를 물어왔고 그때마다 그냥 대충 알아서 처리해달라고 하곤 했다.
185,그러던 중 문득 두 소득의 차이가 궁금해진 맹룡씨는 전문가의 상담을 받아보기로 하였다.
