,sentence
12,MBC노조는 “언론사나 기자가 특정 정치인의 편에 서서 알아서 그의 실언은 감춰주거나 말을 보태주는 행위를 기자들 사이에서 속칭 ‘마사지해준다’라고 한다며 “김 의원의 발언이 민주당에 득이 될 게 없다고 보고 ‘마사지’해 준 것 아닌가 묻고 싶다고 했다.
13,노조는 제대로 된 언론이라면 논란이 된 사실을 그대로 전해서 시청자들의 판단을 도와야 하는 것 아닌가라며 입장을 바꿔서 여당 의원이 이재명 민주당 대표의 개인사에 대해 비상식적이고 근거 없는 음해성 주장을 했다면 MBC가 보도하지 않았을까 묻고 싶다고 했다.
14,그러면서 언론사나 기자가 특정 정치인의 편에 서서 알아서 그의 실언은 감춰주거나 말을 보태주는 행위를 기자들 사이에서 속칭 마사지해준다라고 한다며 김 의원의 발언이 민주당에 득이 될 게 없다고 보고 마사지해 준 것 아닌가 묻고 싶다고 강조했다.
15,김 의원이 국감장에서 공개한 녹취록에는 윤 대통령과 한 장관이 술을 마시고 노래를 불렀다는 등의 내용이 담겼다.
16,한 장관은 나아가 민주당 지도부(최고위원 장경태 박찬대 등)는 그 저질 가짜뉴스의 신빙성이 높다거나 TF를 꾸리자고 했다며 자당 대변인이 깊이 개입한 허위사실 유포에 대해 법적조치와 상식 있는 국민들의 비판이 이어지고 있음에도 불구하고 곧 사실이 아니라고 밝혀질 것을 알면서도 민주당 당 차원에서 다수당에 주어지는 공신력을 악용해 저질 가짜뉴스를 진실인 것처럼 공인함으로써 국민들을 상대로 허위 사실을 유포하여 각인시키는 데 적극 가담한 것이라고 했다.
17,그러면서 저는 허위사실 유포의 피해자로서 민주당 차원의 진솔한 사과와 책임 있는 조치를 요구한다고 촉구했다.
18,한 장관은 전날에도 입장문을 내 해당 의혹을 유튜브 등으로 유포한 더탐사와 김 의원에 대해 민·형사상 법적 책임을 묻겠다고 했다.
19,민주당은 전날에도 최고위원회의에서 김 의원이 공개한 녹취록을 틀면서 한 장관을 향해 의혹을 해소하라고 재차 촉구했다.
20,녹취를 재생한 장경태 민주당 최고위원은 한 장관은 윤 대통령 대형 로펌과 술자리를 했냐며 국감장을 야바위판으로 만든 한 장관은 적반하장식 몰염치한 행태에 반성하고 사죄하라고 했다.
21,이에 그치지 않고 박찬대 민주당 최고위원은 술자리 의혹을 검증할 TF 구성을 제안했다.
22,그는 윤 대통령과 한 장관이 청담동 술자리에서 김앤장 변호사와 술자리를 새벽까지 가졌다는 심각한 의혹이 제기됐다며 반드시 TF를 구성해 진실을 밝히는 것이 바람직하다고 생각한다.
23,OSEN최나영 기자 MBC 축구 해설위원 박문성이 ‘일타강사’의 포문을 연다.
24,MBC 새 예능 프로그램 ‘일타강사’ 측은 첫 번째 강사진에 차진 입담으로 유명한 축구 해설위원 박문성을 소개했다.
25,박문성은 ‘축구 해설은 선수 출신이 해야 한다’는 편견을 깬 축구전문기자 출신으로 축덕(축구 덕후)들이 인정하는 축구 해설계의 일타로 잘 알려져있다.
26,박문성은 귀에 쏙쏙 박히는 발성과 뛰어난 분석력을 가지고 이를 바탕으로 한 눈높이 해설이 기대된다.
27,박문성은 그간 자신이 쌓아온 노하우를 바탕으로 영화 같은 월드컵에 관한 이야기를 몰입감 있게 풀어낼 예정이다.
28,그가 들려주는 이야기에 이용진 홍현희 김호영 세 MC뿐만 아니라 패널들도 한 치의 흐트러짐 없는 집중력을 선보이며 이야기에 빠져들었다는 후문.
29,이와 관련 박선영 PD는 “누구나 한 번쯤은 박문성의 축구 중계를 들어봤지만 그가 축구라는 주제로 강의하는 모습은 생소할 것이다.
30,그의 풍부한 데이터베이스를 바탕으로 누구보다 알찬 강의를 선보일 것이다라고 전했다.
31,‘일타강사’는 이용진 홍현희 김호영과 함께 스포츠 문화 연예 등 분야별 최고의 일타강사들이 풀어내는 신개념 강의 프로그램이다.
32,새로운 분야의 스타 강사들이 풀어내는 상식과 역사뿐만 아니라 핫이슈 비하인드 스토리까지 흥미를 끄는 이야기들로 이목을 사로잡을 예정이다.
33,그간 지역 방송국이 유지비 부담 등을 이유로 중파방송의 송출을 중단한 일은 부지기수였지만 서울에 본사를 둔 방송국이 중파방송을 중단하는 것은 이번이 처음 있는 일이다.
34,초단파방송(FM방송)에 비해 송출 비용은 비싼 데 반해 청취자가 없다시피 했던 중파방송의 예견된 퇴장이 두 방송사의 중단을 통해 공식화된 셈이다.
35,FM방송 음영 지역 줄면서 타격오랫동안 국내 라디오의 한 자리를 지켜 왔던 중파방송.
36,전파의 도달거리가 길다는 특성을 지닌 덕분에 산업화 이전의 대한민국에서는 적은 송신소로도 충분히 전국을 책임질 수 있어 특히 사랑받던 매체이기도 했다.
37,예컨대 중파방송을 통해 흘러나오는 라디오 드라마나 코미디 프로그램은 많은 이들의 귀를 집중케 했다.
38,하지만 시대가 달라지면서 많은 정보를 담을 수 없는 중파방송은 특유의 낮은 음질 잡음과 혼선에 취약해 난청이 잦다는 단점이 부각되었다.
39,이른바 산업화를 거치며 콘크리트 건물이 늘어난 것도 중파방송에게는 독이었다.
40,FM방송은 송신소가 책임질 수 있는 거리는 AM방송에 비해 짧지만 더욱 높은 음질을 바탕으로 고품질의 음악 방송을 할 수 있게 되었다.
41,MBC 라디오가 표준FM을 개국하면서 시작된 FM방송의 주류화는 피할 수 없는 흐름이 되었다.
42,특히 지방 방송국에서도 FM 송신소를 대거 개설해 음영지역을 줄이면서 잘 들리지도 않고 소리도 안 좋은 AM방송은 사양길에 올랐다.
43,청취자들이 방송을 잘 듣지 않으니 방송국들도 AM방송을 유지할 동력을 잃었다.
44,결국 방송국들은 허가 출력보다 낮게 출력을 조절하거나 음량을 줄이는 등 좋게 말하면 고육지책 나쁘게 말하면 꼼수를 쓰기도 했다.
45,AM 방송을 안 할 수도 없고 하기에도 어려운 진퇴양난의 상황이 지금까지 이어졌던 셈이다.
46,서울 송신소 폐국은 첫 사례  ▲  AM방송 중단을 알리는 SBS의 공지사항.
47,그런 국제적 상황 속에서 AM방송을 그대로 묶어두라고 선언할 수도 없는 노릇이었다.
48,방통위는 AM과 표준FM 기능 조정 정책을 추진하면서 AM라디오를 그대로 재송신하는 이른바 표준FM 주파수의 송출이 원활하다는 전제 하에 AM라디오 송출을 중단할 수 있다는 방침을 내놓기도 했다.
49,SBS 라디오(통칭 러브FM) MBC 라디오(통칭 표준FM)를 비롯한 열 곳의 방송국이 AM방송 중단을 선언했기 때문이다.
50,특히 SBS와 MBC 두 방송사의 AM방송은 가장 듣는 사람들이 많을 법한 방송국의 일이다.
51,이른바 표준FM으로 AM방송을 재송신하던 위치에서 이제는 중파방송의 자리를 완전히 대체했다는 데에서 이들 중파방송의 퇴장에는 도미노의 가장 큰 판이 무너졌다는 표현이 어울릴 법하다.
52,재난·대북방송 용도 남을 듯이렇게 서울에서도 중파방송이 퇴장되는 수순을 밟게 되었다.
53,특히 아직 AM방송을 이어가고 있는 CBS(기독교방송)도 고양송신소 부지에 방송국 본사를 이전하는 장기 계획을 세우는 등 남은 중파방송국의 미래도 그리 밝지만은 못하다.
54,하지만 중파방송은 특유의 회절성 덕분에 먼 거리에서도 수신할 수 있다는 장점을 살린 분야에서 활용될 여지가 남아있다.
55,FM방송에 비해 원거리 송출이 가능하다는 장점을 살려 급작스러운 재난 상황 때 AM방송을 활용할 수 있고 방송통신위원회도 그러한 목적으로 AM방송을 계속 유지한다는 방침이다.
56,KBS 한민족방송 극동방송 등 북한 주민들을 청취층으로 삼는 방송들이 여전히 중파방송을 통해 이어지고 있고 자유아시아방송 등 동북아권 그 중에서도 북한을 향하는 서구권의 방송도 여전히 위세를 발휘하고 있다.
57,어쨌든 보통의 청취자가 듣는 용도로 AM방송이 쓰이기는 쉽지 않은 셈이다.
58,물론 AM 라디오가 사라진다고 해서 FM라디오를 듣던 생활이 변화를 맞을 리는 없다.
59,내일 출퇴근길에는 매번 맞추던 FM라디오 대신 AM에 신호를 맞추어보는 것은 어떨까.
60,나름 정감있던 지직거리는 AM라디오 특유의 소리가 들을 날이 그리 머지 않았을테니 말이다.
61,com서울뉴시스 강지은 기자 고용 당국이 국정감사 과정에서 부당노동행위 문제가 제기된 MBC와 한국와이퍼에 대해 특별근로감독을 실시한다.
62,이는 그간 이정식 고용부 장관이 법과 원칙은 노사에 동일하게 적용돼야 하며 특히 사용자의 부당노동행위 등 불법 행위에 대해서는 적극적으로 감독하고 법 위반 사항은 철저히 수사하겠다고 강조한 데 따른 것이다.
63,특별감독은 폭행 직장 내 괴롭힘 성희롱 등 사회적 물의를 일으킨 사업장을 대상으로 실시하는 근로감독을 말한다.
64,MBC의 경우 부당전보 직장 내 괴롭힘 등 근로자에 대한 여러 부당한 대우와 관련해 국감 등에서 문제 제기가 지속돼왔다.
65,일본 덴소코리아 자회사인 한국와이퍼는 단체협약 및 대체근로금지 의무 위반 노사분규 지속이 감안됐다.
66,고용부는 이와 함께 이달 말까지 부당노동행위 의심 사업장에 대한 수시근로감독도 실시할 계획이다.
67,각 지청은 노조 조합원에 대한 불이익 노조설립 방해뿐만 아니라 노동관계법 위반사항을 전반적으로 점검할 예정이다.
68,이 장관은 앞으로 주요 이슈별로 필요한 근로감독을 적극적으로 실시하겠다며 국감 과정에서 논란이 된 특별근로감독 제도가 실효성을 갖도록 제도개선 방안도 마련하겠다고 밝혔다．
69,도우미만 믿고 맞벌이를 하던 부부는 돈은 돈대로 쓰고 아기는 아기대로 피해를 입었지만 책임을 물을 곳이 없어서 답답하다고 하는데요.
70,아이의 입에 간식을 밀어넣고 머리를 툭 치고 유모차에 거칠게 내려놓는 여성이 보입니다.
71,피해 아동 어머니아기가 궁금하니까 가끔 보는데‥ 이게 진짜 실제로 일어난 일인가 뭔가 꿈을 꾸고 있나 그러면서 진정이 너무 안 됐었어요.
72,업무를 팽개치고 달려온 아버지가 따지자 도우미 여성은 순간적으로 자제력을 잃었고 딱 한 번뿐이었다고 답했습니다.
73,우는 아기를 안고 달래는가 싶더니 갑자기 머리를 쥐고 흔들어대고 동화책을 보여주는가 싶더니 이내 거칠게 내려놓는 모습도 잡혔습니다.
74,영문을 모르는 아기가 다가가 안기려 하지만 이번엔 두손으로 밀어 넘어뜨렸습니다.
75,저장돼 있는 CCTV는 며칠분 뿐이어서 석달 간 얼마나 비슷한 일이 있었는지는 알 수 없는 상황입니다.
76,이 부부는 육아도우미 중개 사이트에 구인 글을 올렸고 한 직업소개소로부터 해당 여성에 대한 추천을 받았습니다.
77,육아도우미 중개사이트구인구직 플랫폼이라서 개개인별에 이제 사항에 대해서 조금 이제 (검증이) 어려운 부분이 있습니다.
78,이게 마약과 관련된 이제 건강검진서를 또 떼야 하니까‥학대 정황이 의심된 도우미에게 수 차례 전화를 걸고 문자를 보냈지만 답변을 듣지 못했습니다.
79,이제는 가족 아니면‥ 이런 일이 생기고 나니까 아기가 우선이 되는 것 같아요.
80,국회 환노위 국감서 일부 의원 요구 있어정부가 부당전보 직장 내 괴롭힘 등 근로자에 대한 여러 부당한 대우가 국정감사 등을 통해 문제 제기됐던 MBC를 특별 감독한다.
81,이달 앞서 고용에 대한 국회 환경노동위원회 국정감사에서 국민의힘 일부 의원은 지난 정부 당시 MBC의 부당 전보와 직장 내 괴롭힘 등에 대해 문제를 제기하면서 부당노동행위에 대한 특별감독을 요구했다.
82,당시 이주환 의원은 “MBC는 공영방송인데 요즘 소위 노영방송과 다름없다는 말이 나온다며 “언론노조 파업에 불참했다고 묵묵히 일하는 직원들을 모두 한직으로 발령내는 보복성 인사를 자행했다고 지적했다.
83,박대수 의원은 “MBC가 단독 보도한 동남원 새마을금고 직장 내 괴롭힘은 바로 특별근로감독 하면서 이보다 더 심하게 물의를 일으킨 MBC는 왜 특별감독을 하지 않느냐고 꼬집었다.
84,고용부 훈령인 근로감독관 집무 규정에 따르면 특별감독 대상은 △중대한 행위로 인해 노사 분규가 발생했거나 발생 우려가 큰 사업장 △상습 체불 등으로 물의를 일으킨 사업장 △불법 파견 또는 차별적 처우 등으로 물의를 일으킨 사업장 △근로자에 대한 부당한 대우로 물의를 일으킨 사업장 등이다.
85,한국와이퍼에 대해서는 단체협약 위반 대체근로 금지 의무 위반 노사 분규 등이 지적됐다.
86,연합뉴스 이정식 고용부 장관은 최근 내부 회의에서 “사용자의 부당노동행위는 노동조합의 존립을 위태롭게 하고 노사 관계를 악순환시키는 행위이므로 엄정한 대응이 각별히 필요하다며 철저한 수사와 사법 처리를 당부한 것으로 전해졌다.
87,하지만 이 방법은 국립환경과학원도 문재인 정부 시절인 지난해 한강 수계 물을 대상으로 실험을 했던 바 있는 것으로 당시에도 남세균 DNA는 검출됐으나 물 안전에 이상이 있는 것은 아니었다.
88,최첨단이라는 단어가 들어가 과학적 신뢰도가 높아보이지만 녹조와 상관없는 물에서도 남세균 DNA가 흔히 검출되는 방법으로 실제 독성이 있는 살아있는 조류는 알 수 없어서 조류 분석 땐 쓰지 않는다.
89,/대구MBC										과학원은 해당 방법이 대구MBC가 수돗물 및 필터 시료(試料)를 조사한 낙동강 권역뿐만 아니라 한강 수계 정수(淨水)에서도 남세균 DNA가 쉽게 발견되는 방법으로써 ‘먹는 물 안전’과 결부된 ‘살아있는 남세균’ 여부를 가늠할 땐 공정시험기준인 ‘현미경 검사법’을 따라야 정확하다고 설명했다.
90,남세균 DNA가 발견됐다는 대구MBC 보도가 심각한 문제처럼 다뤄졌지만 실상은 ‘마이크로바이옴 조류(藻類) 분석’ 자체가 ‘남세균 DNA 검출’이라는 결과를 흔하게 도출하는 검사법이란 뜻이다.
91,마이크로바이옴에서 남세균 DNA가 발견된 것이 ‘먹는 물 안전’과는 무관하다는 것이다.
92,국립환경과학원이 지난해 마이크로바이옴 분석법을 이용해 한강 수계 물을 연구했을 때 나온 데이터.
93,정수처리공정에서 마이크로바이옴의 거동 평가 및 제어방안 연구란 제목의 보고서에 들어간 분석값으로 녹조와 무관한 물인데도 남세균 DNA는 발견됐다.
94,과학원은 마이크로바이옴을 통해 발견된 남세균 DNA는 실제로 위험한 살아있는 남세균인지 등은 알 수 없기 때문에 공인시험방법인 현미경 관찰이 필수라고 말했다.
95,대구MBC는 마이크로바이옴 분석법 자체를 ‘최첨단’ 등으로 표현하며 대단한 기술처럼 표현했지만 실상은 과학원도 문재인 정부 시절인 지난해 ‘정수처리공정에서 마이크로바이옴의 거동 평가 및 제어방안 연구’ 보고서를 작성하며 사용한 바 있던 검사법이었다.
96,대구MBC는 부경대 이승준 교수팀 경북대 신재호 교수팀에게 각각 수돗물 필터를 맡겨 DNA 검사결과를 받아 보도했다.
97,그러나 두 교수팀 연구결과는 독성을 가진 살아있는 남조류가 들어있는지는 알 수 없는 검사법에 따른 것으로 해당 주장을 입증하려면 공인시험방법에서도 똑같은 결과가 나와야하지만 대구MBC는 공식적인 방법으론 한 차례도 수돗물 남세균 주장을 입증하지 못하고 있다.
98,/대구MBC										과학원은 “남세균 검사는 ‘공정시험기준’에 따라 검사해야 한다고 강조했다.
99,대구MBC는 수돗물에서 간독성 물질인 ‘마이크로시스틴’ 마이크로시스틴을 일으키는 남세균인 ‘마이크로시스티스’가 검출됐다고 줄곧 주장해왔지만 비(非)공인 방법을 통한 일방적 주장일뿐 공인시험방법을 통해 같은 결과를 입증한 적은 없다.
100,‘마이크로바이옴’을 통해 ‘남세균 DNA’가 나왔다면 공인시험방법인 현미경 검사법을 통해서도 이를 입증하면 되지만 그 결과는 제시하지 못하는 것이다.
101,공인시험방법으로 근거를 제시하지 못하자 공인시험방법 자체를 문제삼고 있는 것이다.
102,과학원은 “현미경 검사법은 조류 종(種)을 확인하기 위해 국립환경과학원 고시(수질오염 공정시험기준)에서 정한 공인검사법으로 조류 모니터링시 통상적으로 활용하는 검사법이라며 “미국(EPA) 호주 등 해외에서도 현미경 검사법을 채택해 조류 종을 확인하고 있다고 했다.
103,대구MBC는 해당 보도에서 “현미경 상으로는 남세균이든 일반 세균이든 그냥 점으로 보이기 때문에 남세균이 있는지 혹은 어떤 종류인지 현미경으로는 알 수 있는 방법이 없다는 신재호 교수의 인터뷰를 실었다.
104,사회 문화 스포츠 그리고 예술까지 분야별 최고의 일타강사들이 출연해 안방 강의에 나서는데요.
105,기소된 손준성 검사(대구고검 인권보호관)가 사실관계와 혐의를 모두 부인하는 가운데 손준성 보냄이란 텔레그램 출처 기록에 대해서도 전송한 사실이 없다고 밝히자 방청석에선 짧은 탄식이 터져 나왔다.
106,신라젠 전 대주주로 구속수감 중이었던 이철 벨류인베스트코리아 대표가 이 전 기자로부터 협박성 취재를 당했는데 당시 이 전 기자와 한동훈 법무부장관(당시 부산고검 차장검사) 간 녹취록에서 한 장관이 사전 공모를 한 정황이 드러났다는 보도였다.
107,검언유착 보도의 제보자 지현진씨를 포함해 지씨로부터 제보를 받은 장 기자와 심인보 &lt;뉴스타파&gt; 기자 최강욱 더불어민주당 의원 등이 명예훼손 혐의 고발 대상으로 적시됐다.
108,장 기자와 심 기자 등이 총선을 앞둔 당시 범여권의 선거 승리를 유도하고자 허위 보도를 하며 윤석열·한동훈·김건희 등의 명예를 훼손했다는 것이다.
109,이 기사는 지현진씨가 횡령·사기 전과가 있고 현 정권 지지자이면서 최강욱 의원 등과 친분이 있는 점 등을 근거로 검언유착 보도를 MBC와 여권 간 권언유착처럼 해석한 보도다.
110,장 기자는 법정에서 제보자 지씨와 (채널A 기자로부터 협박을 받았다고 보도한) 이철 대표를 지인관계로 규정한 오류는 있었으나 MBC 검언유착 보도 자체가 오보는 아니다라고 말했다.
111,또 지씨는 여러 차례 만났고 이철 대표는 코로나 시기 등의 이유로 접견이 불가능해 그의 가족과 변호인을 만나 취재했다며 편지 녹취록 직접 촬영한 영상 등에 근거해 보도했다.
112,변호인 (한동훈·이동재 간) 공모 여부는 수사와 재판 결과로 확인되지 않았다.
113,장인수 확인되지 않아서 오보라 단정하면 대한민국 웬만한 보도는 다 오보다.
114,대화 횟수가 많았다고 했는데 전보다 많았는지 아느냐?장인수 내용 본 적 없고 전보다 많았는지 모른다.
115,서로 협의할 내용이 없는 사람들이 그렇게 카카오톡 주고받은 점 특히 대검 대변인이 포함된 점에 충격받았다.
116,장 기자는 재판에서 수사와 재판 결과와 내 생각은 다르다며 한동훈과 (채널A)이동재는 공모했다고 생각한다고 밝혔다.
117,또 손준성 보냄 텔레그램 기록과 관련해 텔레그램 기록이 있으니 (손 검사가) 전송했다는 건 알지만 작성은 부인하니 알 길이 없다고 말했다.
118,최강욱 의원 경우 피고인측이 관련 증거에 동의 의견을 내 증인 신문이 취소됐다.
119,공수처 검사들은 고발사주 기사가 첫 보도된 때 김웅 의원과 전화 인터뷰를 했던&lt; CBS &gt; 기자 검언유착 사안과 관련된 복수의 &lt;채널A&gt; 기자 등 언론인들을 추가 증인으로 신청한 상황이다.
120,하지만 이 사진은 대구상수도본부가 수돗물 녹조 민원이 들어온 다른 가정집의 필터를 현미경 관찰해 무해성 조류라고 결론내렸던 사진이었다.
121,당초 ‘이승준 교수팀 촬영본’으로 알려졌던 사진이 대구상수도본부 사진이었던 것이다.
122,이런 논란의 ‘시작’에 ‘수돗물 남세균 검출’을 보도한 MBC 기자의 잘못된 정보 제공이 있었다는 것이 이번에 처음 드러났다.
123,한 장은 수돗물 필터 근접 촬영본 다른 한 장은 확대 배율을 높여 조류 형태가 잘 보이도록 찍은 촬영본이었다.
124,이중 두번째 사진인 ‘조류 형태 촬영본’은 대구시 것이었고 남세균 보도와는 무관한 사진임에도 기사 중간에 삽입된 것이다.
125,이 사진에는 통상 온라인 보도에 사진을 걸며 밝히는 사진의 ‘출처’나 ‘설명’도 달려있지 않았다.
126,이 교수팀이 찍은 현미경 사진은 기사 내용이 다 끝난 뒤 최하단에 들어가 있었다.
127,/대구MBC										대구MBC의 의뢰로 해당 수돗물 필터를 분석한 부경대 이승준 교수팀은 공인시험방법인 ‘현미경 분석법’이 아닌 ‘PCR(유전자 분석)’을 사용했다.
128,대구MBC 보도대로 실제 수돗물에서 남세균이 검출됐다면 대구시가 물 공급 중단을 고민해야할 만큼 심각한 사안이었다.
129,대구MBC는 해당 수돗물 필터를 수거한 가정집이 어디인지 대구시에 밝히지 않았고 시료(試料)인 필터도 이 교수팀에게만 제공했기 때문에 대구시나 과학원이 공식적으로 대구MBC 주장의 진위를 확인할 방법은 없었다.
130,이에 대구시는 대구MBC 측에 현미경 촬영본 출처를 물었고 과학원은 국회 요청에 따라 보도사진을 토대로 남세균이 맞는지 분석에 착수했다.
131,대구시는 앞서 필터에 묻어나온 연두색 물질은 유해 남세균이 아니라 무해성 물질인 ‘코코믹사(coccomyxa)’라는 결론을 내린 바 있다.
132,수돗물은 순수한 증류수가 아니라 정수장에서 화학적 과정을 거쳐 물을 깨끗하게 만든 것이기 때문에 시간이 지날수록 정수(淨水)의 염소 농도 등이 옅어지며 자연적으로 각종 물질이 녹아들어갈 순 있다.
133,하지만 인위적으로 독성 물질을 주입하지 않는 한 살아있는 남세균이 발견될 확률은 희박하다.
134,그런데 남세균이 발견됐다던 대구MBC 보도에 삽입된 현미경 사진은 대구시 것처럼 쌀알 형태를 띠는 코코믹사와 유사한 모습이라 대구시 측이 현미경 사진의 출처를 대구MBC 담당기자에 물은 것이다.
135,이 교수팀이 조사한 필터를 가져와 조사했다면 더 정확했겠지만 대구MBC가 필터를 가져온 가정집이 어디인지 대구시에 밝히지 않았던 터라 대구시와 과학원은 대구MBC 보도사진을 통한 분석밖에 할 수 없었다.
136,마이크로시스티스는 간독성 물질인 ‘마이크로시스틴’을 발생시키는 남세균의 일종이다.
137,이미 나흘 전 보도사진 분석을 끝내고 국회에 답변서를 제출한 과학원에선 대구MBC가 사진을 내렸는지 대구MBC와 대구시가 서로 소통을 통해 ‘대구시 현미경 촬영본’으로 정정했는지 등은 알 수가 없었다.
138,“국립환경과학원은 주장의 근거가 된 ‘사진’이 어디에서 나왔는지부터 확인한 뒤에 과학적인 결론을 내려야 하지 않을까요?라고도 했다.
139,대구MBC가 대구시에 밝힌 ‘이승준 교수팀 촬영본’이란 설명에 따라 국회 요청으로 사진을 분석한 과학원 입장에선 대구MBC 측 보도가 황당할 수 밖에 없었다.
140,대구MBC 기자는 이날 오전 본지에 “(해당 사진은)포털 기사를 올리는 팀에서 실수로 잘못 올린 것이라고 설명했다.
141,방송 보도가 온라인 기사로 만들어지는 과정에서 본인 기사에 어떤 사진이 올라갔는지 몰랐다는 취지다.
142,하지만 이승준 교수가 본지에 본인이 촬영한 것이라고 밝힌 터라 본지는 이 교수와 나눈 카카오톡 대화내용 등을 첨부해 “이 교수와 이야기 해보시라고 대구MBC 기자에게 답했다.
143,대구MBC는 이날 보도에서 “기사 속 사진에 ‘대구시 상수도사업본부 수질연구원 조사 결과’라는 자막도 ‘부경대 이승준 교수팀 조사 결과’라는 자막도 넣지 않았다고 했다.
144,온라인 기사에 삽입한 사진에 대한 출처 및 설명을 다는 것은 보도 주체인 대구MBC가 할 일인데도 오히려 책임을 과학원 측에 전가한 셈이다.
145,과학원이 국회 요청으로 사진을 분석하기 전 대구MBC가 대구시 측에 ‘이승준 교수팀 촬영본’이라는 잘못된 정보를 전달한 점 이 교수가 본지에 본인이 찍은 것이라고 밝힌 점 등 때문에 출처를 둘러싼 각종 의문이 해소되지 않았던 부분이 있었던 탓이다.
146,결국 대구시가 ‘대구시 촬영본’이라고 확인함으로써 ‘출처’ 자체는 확인이 됐다.
147,그런데 이 교수는 본지가 문의했던 ‘쌀알 형태 조류’ 사진이 들어간 기사 링크에 걸려있던 ‘썸네일 사진’만 보고 본인이 찍은 것이라고 답했다는 취지로 설명했다.
148,실제 해당 기사 썸네일에는 해당 보도 최하단에 들어가있던 ‘수돗물 필터 근접 촬영본’이 노출돼 있었고 이 사진은 이 교수팀 촬영본이었다.
149,수돗물에서 살아있는 남세균이 검출되는 문제는 여야를 떠나 이 물을 마시는 국민들의 생명과 직결되는 사안인데도 핵심 논의는 빠졌다는 것이다.
150,현재까지 수돗물에서 남세균이 발견됐다는 것은 공식적으로 확인되지 않은 대구MBC의 일방적 주장이다.
151,대구MBC 주장대로 실제 식수에 문제가 발견됐다면 정부가 발빠르게 대처해야 하지만 부정확한 ‘주장’만 갖고 수돗물에 대한 공포심을 조장해서도 안 되기에 이 주장이 사실인지 확인하는 작업이 중요하다.
152,대구MBC는 각종 시료(試料)를 이승준 교수팀에 의뢰해 검사를 맡기고 그 결과를 바탕으로 수돗물에서 마이크로시스틴과 남세균(마이크로시스티스)이 발견됐다고 주장해왔다.
153,대구MBC는 이런 결과를 도출하는 과정에서 비(非)공식적인 검사법에 따른 결과만 제시했을 뿐 ‘공인시험방법’에 따른 결과를 제시한 적은 없다.
154,달리 말해 ‘국내 공인시험방법’으론 대구MBC가 주장하는 결과가 나오지 않는다는 것이다.
155,우리나라를 포함해 미국·유럽에선 정확도가 높은 분석법인 ‘액체크로마토그래프-텐덤질량분석(LC-MS/MS)법’을 쓴다.
156,ELISA를 모니터링으로 쓰는 국가도 최종결과를 낼 땐 LC-MS/MS을 쓴다.
157,코로나 검사 때 ‘자가진단키트’에서 양성이 나와도 PCR에서 ‘음성’이 나오면 확진 판정을 받지 않는 것과 같은 이치다.
158,대구MBC 주장대로 수돗물에서 마이크로시스틴이 검출됐다면 ELISA 뿐만 아니라 LC-MS/MS에서도 똑같이 검출돼야한다.
159,수돗물 필터에서 남세균이 발견됐다는 대구MBC의 최근 보도 역시 조류를 판별할 때 공인시험방법은 ‘현미경 관찰법’이지만 대구MBC는 현미경상으로 살아있는 남세균이 발견됐다는 증거는 제시하지 못했다.
160,대구MBC와 이승준 교수팀이 선택한 방법은 유전자 분석법인 ‘PCR’이었다.
