date,title,link,content
2022-10-28 06:04:04,두 달 연속 '자이언트 스텝'‥유럽 금리상승 가속,https://n.news.naver.com/mnews/article/214/0001231347?sid=104,"[
			[뉴스투데이]◀ 앵커 ▶유럽중앙은행이 기준금리를 지난달에 이어 또다시 0.75% 포인트 인상했습니다.◀ 앵커 ▶유로존의 극심한 물가 상승을 잡기 위한 걸로 풀이됩니다. 파리에서 조명아 특파원입니다.◀ 리포트 ▶지난 7월 11년 만에 기준금리를 0.5% 포인트 인상하며 이른바 '빅스텝'을 단행한 유럽중앙은행. 지난달에는 0.75% 포인트를 올리며 '자이언트 스텝'을 한데 이어, 이달에도 또 0.75% 포인트를 인상했습니다.이로써 기준금리는 1.25%에서 2%로 올랐습니다.수신금리와 한계대출금리도 각각 1.5%와 2.25%로 0.75% 포인트씩 올리기로 했습니다.  지난달 유로존의 소비자 물가지수가 9.9%까지 상승하는 등 1997년 통계 집계 이후 최고치를 기록했는데, 이런 가파른 물가상승률을 잡기 위해서입니다.[크리스틴 라가르드/ 유럽중앙은행 총재]""우리는 오늘 (금리인상) 결정을 내렸고 중기 인플레이션 목표인 2%를 달성하기 위해 금리를 더 인상할 가능성이 있습니다.""다음 달부터는 시중은행에 제공해온 초저금리 대출 프로그램의 금리도 올려 시중금리 상승은 더 가속화될 전망입니다.최근 세 차례에 걸쳐 금리 인상을 단행한 유럽중앙은행 측은 ""부양적 통화 정책을 철회하는데 근본적 진전이 있었다""고 평가했습니다. 극심한 인플레이션에 시달리는 유로존 국가들은 일단 환영의 뜻을 밝혔습니다.[크리스티안 린트너 독일 재무부 장관]""유럽중앙은행이 인플레이션에 단호하게 맞서고 있다는 사실을 환영합니다. 이런 노력은 우리 연방정부의 노력이기도 합니다.""어제 금리 결정 이후 유로화 가치는 장중 0.9% 하락하면서 1달러 아래로 떨어졌습니다. 파리에서 MBC뉴스 조명아입니다.MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000▷ 이메일 mbcjebo@mbc.co.kr▷ 카카오톡 @mbc제보
]"
2022-10-27 22:04:00,ECB 또 '자이언트 스텝'…기준금리 0.75%p 인상,https://n.news.naver.com/mnews/article/008/0004811170?sid=101,"[




크리스틴 라가르드 유럽중앙은행(ECB) 총재. /사진=AFP=뉴스1  유럽중앙은행(ECB)이 27일(현지시간) 통화정책회의를 열고 기준금리를 1.25%에서 2.00%로 0.75%p 인상했다. 유로존 내 일반은행이 ECB에 자금을 예치할 때 받는 데포(예치) 금리도 0.75%에서 1.50%로 2배가 됐다. 일반은행이 ECB에 일주일 단위로 돈을 빌릴 때 무는 대출(레피) 금리는 1.25%에서 2.0%로 올랐다. 지난달 유로존 소비자물가지수(CPI)가 지난해 같은 기간보다 9.9% 오르는 등 물가상승이 이어지자 ECB가 긴축 기조를 강화한 것으로 풀이된다. 앞서 ECB는 지난 7월 2011년 7월 13일 이후 11년 만에 처음 기준금리를 인상했다. 일반적인 금리인상 폭인 0.25%p의 2배인 '빅스텝'(0.5%p 인상)에 나선 데 이어, 지난 9월에는 0.75%p를 올리는 '자이언트 스텝'을 단행했다. 
]"
2022-10-28 23:49:01,"이탈리아, 10월 물가 상승률 11.9% 달해… 1984년 이후 최고",https://n.news.naver.com/mnews/article/366/0000851001?sid=104,"[
			        이탈리아의 소비자 물가 상승률이 최근 38년간 가장 높은 수준을 기록했다.



지난 3일(현지시각) 이탈리아 로마에서 생계비와 에너지 가격 상승에 항의하는 시위대가 에너지 요금 청구서를 불태우고 있다. /연합뉴스        28일(현지시각) dpa 통신에 따르면, 이탈리아 통계청은 이달 소비자 물가 상승률이 전년 동기 대비 11.9%로 지난달 8.9%에 비해 2%포인트 상승했다고 잠정 집계했다. 이는 경제학자들이 예상한 9.6%를 크게 웃돈 결과이자, 1984년 3월 이후 최고치라고 dpa는 밝혔다.에너지 가격이 73.2% 상승하며 전체 물가 상승을 이끌었다. 식음료는 13.5%, 교통비는 8% 각각 상승했다.유럽중앙은행(ECB)이 사용하는 소비자물가조화지수(HICP)로 환산한 이달 물가 상승률은 12.8%로 조사됐다. 지난달 9.4%보다 3.4%포인트 상승한 수치다.유럽은 러시아의 우크라이나 침공 이후 에너지 대란이 발생하며 물가 상승과 생활고가 심각해지고 있다. 지난 9월 HICP 기준 유로존 19개국의 평균 물가 상승률은 9.9%로, 1996년 통계 작성 이후 최고치를 기록했다.
]"
2022-10-28 17:38:07,금리 동결하고 돈풀고…모두 몸 사릴때 역주행 하는 일본,https://n.news.naver.com/mnews/article/009/0005037378?sid=101,"[
유럽 금리 큰폭 인상에도日銀, 또 기준금리 동결도쿄물가 40년來 최대기록적 엔저에도 불구하고 일본은행이 경기 활성화를 위해 대규모 금융 완화를 유지하기로 했다. 엔저가 국제 원자재값 상승과 맞물리면서 도쿄의 10월 물가가 40년여 만에 최대폭으로 오르는 등 부작용이 나타나고 있지만, 금융 완화 유지로 미·일 간 금리 차가 해소되지 않아 당분간 엔 약세 기조가 이어질 것으로 보인다.일본은행은 28일 금융정책결정회의를 열어 단기금리를 -0.1%로 유지하고, 장기금리 지표인 10년물 국채 금리를 0% 정도로 유도하는 대규모 금융 완화를 유지하기로 결정했다. 또 올해 물가 상승률 전망치는 기존 2.3%에서 2.9%로 상향 조정했다.구로다 하루히코 일본은행 총재는 이날 ""필요한 시점까지 금융 완화를 지속할 것""이라며 ""필요하다면 주저 없이 추가적인 금융 완화 조치를 강구할 것""이라고 밝혔다. 구로다 총재는 이날 엔저에 대해 ""최근의 엔저는 급속하고 일방적인 움직임""이라며 ""우리 경제에도 마이너스이고 바람직하지 않다""고 평가했다.미국 연방준비제도(Fed·연준)가  올 들어 다섯 차례나 기준금리를 올렸고 추가 인상도 예상되고 있지만 일본은행이 금융 완화를 지속하면서 미·일 간 금리 차가 확대돼왔고, 이것이 엔저의 원인으로 작용하고 있다.국제 원자재값 상승에 기록적 엔화 가치 약세가 더해져 물가 상승과 무역수지 악화 등의 부작용이 나타나면서 수출 증대 등 긍정 효과보다 부정 효과가 더 크다는 '나쁜 엔저'에 대한 주장도 커졌다. 지난 9월 일본의 소비자물가지수(신선식품 제외)는 전년 동기 대비 3% 올라 소비세율 인상 효과가 있었던 때를 제외하면 31년1개월여 만에 최대 상승폭을 기록했다.또 도쿄 23구의 10월 소비자물가는 전년 동기 대비 3.4% 올라 소비세율 인상의 영향을 받았던 때를 제외하면 40년4개월여 만에 최대폭으로 올랐다. 한편 일본 정부는 이날 물가 상승과 엔화가치 하락에 대응해 마련한 종합경제대책 규모를 71조6000억엔(약 692조원)으로 확정했다. 여기에는 국민들이 체감하는 물가 상승 부담을 낮추기 위한 전기·가스료 지원 등 29조1000억엔가량의 추경예산이 포함됐다. 추경 상당 부분을 국채 발행으로 충당할 전망이어서 일본의 재정건전성에 영향을 미칠 것으로 예상된다. 국제통화기금(IMF)에 따르면 일본의 국내총생산(GDP) 대비 국가부채 비율은 2021년 기준 263.1%에 달한다.
]"
2022-10-27 23:22:41,"유럽중앙은행, 기준금리 0.75%p 인상…또 '자이언트스텝'",https://n.news.naver.com/mnews/article/215/0001062407?sid=101,"[




유럽중앙은행(ECB)은 기준금리를 또 0.75%p 인상했다.27일(현지시간) 마켓워치에 따르면 ECB는 기준금리를 1.25%에서 2.00%로 0.75%p 올렸다.유로존 내 일반은행이 ECB에 자금을 예치할 때 받는 데포(예치) 금리도 0.75%에서 1.50%로 2배가 됐다. 일반은행이 ECB에 일주일 단위로 돈을 빌릴 때 무는 대출(레피) 금리는 1.25%에서 2.0%로 올랐다.지난달 유로존 소비자물가지수(CPI)가 지난해 같은 기간보다 9.9% 오르는 등 물가상승이 이어지자 ECB가 긴축 기조를 강화한 것으로 풀이된다.
]"
2022-10-28 22:37:22,이탈리아 10월 물가상승률 11.9%…1984년 이후 최고치,https://n.news.naver.com/mnews/article/001/0013539160?sid=104,"[
에너지 가격 73% 급등…생산자물가도 2월부터 상승세 지속



에너지 가격 급등에 항의하는 이탈리아 시위대[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]    (이스탄불=연합뉴스) 조성흠 특파원 = 이탈리아의 소비자 물가 상승률이 최근 38년간 가장 높은 수준을 기록했다고 dpa 통신이 28일(현지시간) 보도했다.    이탈리아 통계청의 잠정 집계에 따르면 이달 소비자 물가 상승률은 전년 동기 대비 11.9%로 지난달 8.9%에 비해 2%포인트 상승했다.     이는 경제학자들이 예상한 9.6%를 크게 웃돈 결과이자, 1984년 3월 이후 최고치라고 dpa는 전했다.    에너지 가격이 73.2% 상승하면서 전체 물가 상승을 이끌었다.    에너지를 포함한 상하수도 등 공과금(utility cost)은 58.8%, 식음료는 13.5%, 교통비는 8% 상승했다.    에너지와 식품을 제외한 근원 물가 상승률은 지난달 5%에서 이달 5.3%로 높아졌다.    전월과 비교한 소비자 물가 상승률은 3.5%로, 예상치인 1.2%에 비해 크게 높았다.    유럽중앙은행(ECB)이 사용하는 소비자물가조화지수(HICP)로 환산한 이달 물가 상승률은 12.8%로 지난달 9.4%에 비해 3.4%포인트 상승했다. 이 역시 경제학자들이 예상한 9.9%보다 훨씬 높은 수치다.    통계청이 별도로 집계한 9월 생산자 물가 상승률은 41.8%로, 8월 40.1%에 비해 1.7%포인트 높아지는 등 지난 2월 이후 상승세가 이어졌다.    해외 시장 가격이 11.9% 상승했으나, 국내 시장 가격은 이보다 훨씬 높은 53% 상승한 것으로 나타났다.    전월과 비교한 생산자 물가 상승률은 2.8%였다.    유럽에서는 지난 2월 러시아가 우크라이나를 침공한 이후 에너지 대란이 발생하면서 물가 상승과 생활고가 심각해지고 있으며, 이에 따라 시위와 파업 등 정치 불안 조짐도 커지고 있다.    지난 9월 HICP 기준 유로존 19개국의 평균 물가 상승률은 9.9%로, 1996년 관련 통계 집계 이후 최고치를 기록했다.    josh@yna.co.kr
]"
2022-10-28 10:54:42,9.62% 고금리 채권에 미국인들 대거 몰려…재무부 홈피 마비,https://n.news.naver.com/mnews/article/003/0011503237?sid=104,"[
기사내용 요약미 재무부가 발행하는 물가연동 채권 I 본드에 투자자 몰려9.62% 고금리에 관심 높아져…올해 9월까지 223억달러 판매



[워싱턴DC=AP/뉴시스] 워싱턴DC에 위치한 미국 재무부 청사. 2021.05.04.[서울=뉴시스] 이종희 기자 = 미국 재무부가 9.62% 고금리를 보장하는 물가연동 채권 'I 본드(I bond)' 가입 마감을 앞두고 투자자가 몰렸다. 27일(현지시간) 월스트리트저널(WSJ)에 따르면 이날 재무부가 발행하는 채권을 구매할 수 있는 '트레저리다이렉트(TreasuryDirect)' 홈페이지에 I 본드에 가입하려는 투자자들이 몰리면서 일시적으로 서버가 마비됐다. 재무부는 ""일시적인 서버 마비 현상을 해결하기 위해 서버 용량을 2배로 늘렸다""고 밝혔지만 투자자들은 여전히 홈페이지 접속에 어려움을 겪고 있다.투자자들이 9.62%의 금리를 받기 위해서는 오는 28일까지 I 본드 가입을 마쳐야 한다. I 본드 금리는 6개월 마다 소비자물가지수(CPI)에 연동되어 재산정되는데, 11월1일부터 금리가 약 6.47%로 떨어질 것으로 예상된다. 물가연동 채권 I 본드는 안정적인 상품이지만 인기 있는 상품은 아니라고 WSJ는 전했다. 하지만 40년 만에 인플레이션이 최고치를 기록하고, 뉴욕 증시가 하락하자 투자자들이 안전 자산을 선호하게 되면서 올해 주목받는 상품이 됐다. 올해 1월부터 9월까지 판매된 I 본드 규모는 223억달러(약 31조6500억원)를 넘어섰다. 올해 5월 9.62%의 고금리를 제공한다고 발표하자 트레저리다이렉트 사이트에 투자자들이 대거 몰렸다. 올해 이 사이트에는 370만개의 신규 계정이 생겨났다. 지난 10년간 신규 계정이 240만개인 점을 감안하면 그야말로 관심이 집중된 것으로 보인다.재무부는 ""전례 없는 규모의 신규 고객이 몰리면서 9.62% 금리가 제공되는 28일까지 가입할 수 있다고 보장할 수 없다""며 ""완료된 거래를 처리하기 위해 노력하고 있다""고 말했다．
]"
2022-10-28 14:28:01,대세에 혼자 역주행하는 일본…초완화 통화정책 유지,https://n.news.naver.com/mnews/article/123/0002289315?sid=104,"[




◆…코로나19 감염병 확산 속 마스크를 착용한 회사원이 일본은행 앞을 걸어가고 있다. (사진 로이터)     전 세계 주요국 중앙은행이 긴축 통화정책을 시행하는 가운데, 일본은행은 기록적인 엔저에도 초완화 통화정책을 이어가기로 했다.   28일(현지시각) 로이터에 따르면, 일본은행은 단기금리를 -0.1%로 동결하고 장기금리 지표인 10년물 국채 금리를 0%로 유지하기로 했다.   일본은행은 분기 전망 보고서를 통해 ""경기침체 가능성이 커지고 있는 가운데, 물가도 상승할 것으로 보인다""고 밝혔다.   미국과 유럽 등 주요국 중앙은행이 물가상승을 억제하기 위해 기준금리를 올리고 있다. 다만 일본은 지난 30년 동안 이어져 온 물가하락에서 벗어나 목표물가 2%를 달성하기 위해 2016년부터 지금까지 이와 같은 초저금리 기조를 이어가고 있다.   이날 일본은행은 회계연도가 끝나는 2023년 3월까지 핵심 소비자물가 상승률 전망을 기존(7월) 2.3%에서 2.9%로 상향했다. 또한 최근 기업들이 원자재 가격 상승분을 소비자에게 전가하고 있는 점을 고려해 2023년 물가상승 전망을 기존 1.4%에서 1.6%로 수정했다.   일본의 물가상승 상황은 다른 주요국과 달리 완만한 수준이나 핵심 소비자물가 상승률은 지난 9월 3%로 8년 만에 최고치를 기록했고 6개월 연속 목표물가 2%를 넘기고 있다.   일본 물가의 선행지표로 꼽히는 도쿄 23구 10월 소비자물가지수(신선식품 제외)는 지난해 동월 대비 3.4% 올랐다. 이는 33년 만에 가장 높은 수치이다.   구로다 하루히코 일본은행 총재는 최근 물가상승이 일시적일 수 있기 때문에 초완화 통화정책을 유지하겠다고 강조했다.   다만 일본은행의 초완화 정책 영향으로 엔화 가치가 지난 2월 이후 25% 이상 하락했다. 달러·엔 환율은 지난 21일 151엔까지 치솟았다가 이날 146엔대에 거래되고 있다.   엔화 약세에 원자재와 에너지 수입 가격이 오르며 일본 무역수지 적자 폭이 커지고 있다. 2022 회계연도 상반기(4~9월) 무역적자는 11조75억엔으로 1979년 이후 반기 기준 역대 최대였다.   유럽중앙은행(ECB)가 지난 27일 기준금리를 0.75%P 올리며 2연속 자이언트 스텝을 밝았다. 다음 달 미국 연방준비제도(Fed)도 자이언트 스텝을 또 한 번 밟을 것으로 보인다.
]"
2022-10-27 00:20:01,경기침체 우려 커졌다… 美 국채 장단기금리 또 역전,https://n.news.naver.com/mnews/article/366/0000850383?sid=104,"[
10년물-3개월물 금리 역전… “경기 침체 전조”“역전 후 최대 15개월 내 침체 돌입”



뉴욕증권거래소에서 한 트레이더가 업무를 보고 있다. /AP         미국이 경기침체에 빠질 가능성이 높다는 경고등이 켜졌다. 1년 뒤 경기침체가 도래할 위험을 나타내는 미 국채 장단기 수익률곡선 역전 현상이 벌어졌다.26일(현지시각) 뉴욕타임스(NYT)에 따르면 3개월물 미 국채 금리가 지난 24일 장중 10년물 미 국채 금리를 역전한 데 이어 25일에는 오전 내내 10년물 금리를 웃돌았다. 이날도 오전 10시 15분 현재 3개월물 금리는 4.048%로 10년물 금리 4.020%를 넘어선 상태다.지난 7월 초부터 2년물 미 국채 금리가 10년물 금리를 역전했고, 3개월물까지 장기 국채인 10년물 금리를 추월했다. 통상 이 같은 장단기 국채 금리 역전은 경기침체의 전조로 받아들여진다. 향후 경제 성장이 둔화할 것으로 예상하는 투자자들이 많아질수록 단기 금리가 장기 금리보다 더 높아지는 현상이 벌어진다. 이는 추후 경기침체로 미 연방준비제도(Fed·연준)가 중장기적으로 기준금리를 인하하리란 관측이 우세해졌다는 의미다.연준은 미국의 소비자물가지수(CPI) 상승률이 목표치의 4배를 넘는 8.2%를 찍는 상황에서 인플레이션을 잡을 때까지 통화긴축 정책을 유지하겠다는 방침이지만, 이로 인해 불황이 찾아오면 경기 부양을 위해 다시 기준금리를 내릴 것으로 예상된다.일반적으로 2년물과 10년물 국채의 수익률곡선이 경기침체를 예측하는 지표로 널리 알려져 있지만, 일부 경제학자들은 3개월물과 10년물의 수익률 역전이 더욱 정확한 지표라고 주장한다.뱅크오브아메리카의 금리 전략가인 마크 카바나는 NYT에 “경제가 장기적으로 버틸 수 있는 수준을 넘어서는 제약적인 수준까지 금리가 올라갈 것이란 예상이 있다”면서 “이것이 우리가 경기침체로 향하고 있다는 신호다”라고 말했다. 최근 월가의 대형은행과 주요 기업 최고경영자(CEO)들도 잇따라 경기침체 가능성을 우려하고 있다.
]"
2022-10-29 02:11:03,"미 물가·임금, 올랐지만 예상 안 벗어나...연준 속도조절 기대감 고조",https://n.news.naver.com/mnews/article/014/0004920219?sid=101,"[
			  [파이낸셜뉴스]   



미국의 물가, 임금 상승세가 예상보다 가파르지 않은 것으로 28일(현지시간) 나타나 연방준비제도(연준)의 금리인상 속도조절 기대감이 강화됐다. 6월 10일 뉴욕 맨해튼의 한 슈퍼마켓에서 소비자들이 장을 보고 있다. 로이터뉴스1 미국의 물가 오름세가 누그러지지는 않았지만 예상을 웃돌지는 않은 것으로 확인됐다. 임금 역시 3·4분기에 1년 전보다 5% 뛰기는 했으나 상승폭이 둔화된 것으로 나타났다.   연방준비제도(연준)의 금리인상 속도조절 기대감이 더 높아졌다.     PCE 물가지수, 올랐지만 양호 미 상무부가 28일(이하 현지시간) 공개한 9월 개인소비지출(PCE) 근원물가지수는 전월비 0.5%, 전년동월비 5.1% 상승했다.   CNBC, 월스트리트저널(WSJ) 등 외신에 따르면 이는 시장 전망을 벗어나는 수준은 아니었다.   다우존스 설문조사에서 이코노미스트들이 전망한 것보다 나쁘지 않았다.   전월비 상승폭은 예상과 일치했고, 전년동월비 상승폭은 예상치 5.2%보다 되레 낮았다.   근원물가지수는 월별 변동성이 큰 에너지와 식료품을 제외한 물가지수다.   특히 PCE 근원물가지수는 연준이 소비자물가지수(CPI)보다 물가지표로 더 신뢰하는 통계다.   에너지와 식료품을 포함한 PEC 물가지수는 전월비 0.3%, 전년동월비 6.2% 올랐다. 전년동월비 상승폭은 8월과 같은 수준이었다.     고용비용, 상승세 둔화 이날 미 노동부가 별도로 발표한 고용비용지수에 따르면 3·4분기 고용비용은 1년 전보다 5% 올랐다.   고용비용은 임금과 복지혜택 등이 포함된 비용이다.   전년동기비 상승폭 5%는코로나19 팬데믹 이전에 비하면 높은 수준이기는 하지만 2·4분기 상승률 5.1%보다는 소폭 낮아진 수치다.   고용비용은 전분기 대비로도 하락세가 확인됐다.   계절변수를 적용한 계절조정치를 기준으로 임금 비용은 2·4분기 1.3%에서 3·4분기 1.2%로 하락했다.   3·4분기 상승률은 이코노미스트들의 전망과도 일치했다.   지난해 중반 이후 경기회복 과정에서 가파르게 이어졌던 임금과 복지비용 상승세가 꺾이기 시작했음을 시사한다.     0.75%p 자이언트 스텝 물가 오름세, 임금 상승세가 소폭 둔화된 것으로 나타나기는 했지만 일단 연준이 다음달 1~2일 연방공개시장위원회(FOMC)에서는 0.75%p 금리인상, 이른바 '자이언트 스텝'을 지속할 것이 거의 확실시된다.   연준 고위 관계자들도 최근 잇단 발언을 통해 경제가 둔화되고, 물가 오름세도 꺾이는 조짐이 있어 금리인상 속도조절 논의가 시작돼야 하겠지만 11월에는 0.75%p 인상 궤도를 틀기 어렵다는 점을 시사해왔다.   11월 0.75%p 금리인상이 결정되면 이는 올해 연준의 여섯 번째 금리인상이 된다.   또 6, 7. 9월에 이어 네 번 연속 0.75%p 금리인상이다.   그러나 11월 자이언트 스텝을 밟은 뒤 올해 마지막 FOMC인 12월 13~14일에는 금리인상 폭을 좁힐 가능성이 높다.   뉴욕증시는 이날 애플 폭등세와 연준의 속도조절 기대감이 겹치면서 큰 폭의 상승세를 보이고 있다.
		]"
2022-10-27 11:43:41,美국채 역전·빅테크 실적 저조는 경기침체 경고…연준 속도 조절 할까,https://n.news.naver.com/mnews/article/003/0011500716?sid=104,"[
기사내용 요약미 3개월물 국채금리, 10년물 금리 역전…경기 침체 신호빅테크 실적 부진 이어져…구글·MS 이어 메타 '기대 이하'경기 침체 신호 나오자 연준 금리 인하 속도 조절론 부상



[뉴욕=AP/뉴시스] 미국 뉴욕 전경. 2021.06.15. [서울=뉴시스] 이종희 기자 = 경기 침체를 나타내는 미국 장단기 국채 금리 역전 현상이 지속되고 있다. 시장에서는 구글, 마이크로소프트(MS), 메타 등 빅테크 기업들이 저조한 실적을 발표하면서 경기 침체 경고음이 연이어 나오고 있다. 26일(현지시간) 뉴욕타임스(NYT), 월스트리트저널(WSJ), CNBC 등 외신에 따르면 초단기 금리인 미국 3개월물 국채 금리가 10년물 금리를 넘어선 이후 차이를 벌리고 있다. 이날 미국 국채시장에서 3개월물 금리는 뉴욕증시 마감시간 기준 4.027%로 10년물 금리 4.007%를 넘어섰다. 지난 24일과 25일 장중에도 3개월물 금리와 10년물 금리가 역전됐었다.10년물 금리는 21일 4.32%로 정점을 찍은 뒤 하락세를 보이고 있다. 이날 장중 3.995%까지 내려가면서 4%선이 무너지기도 했다. 이에 반해 3개월물 금리는 지난해 말 0.05%에서 현재 4% 이상 치솟으면서 상승했다. 채권 시장에서 일반적으로 단기 금리가 장기 금리를 넘어서는 것을 경기 침체 신호로 보고 있다. 그만큼 향후 경기가 둔화될 것이라고 보는 시각이 우세하다는 의미다. 지난 7월 2년물 금리과 10년물 금리가 역전된 이후 현재까지 유지되고 있다. 6개월물 금리와 1년물 금리도 이후 10년물 금리를 넘어섰는데, 초단기 금리인 3개월물도 역전 현상이 나타난 것이다. 전문가들은 3개월물과 10개월물이 역전한 이후 6개월에서 15개월 이내 경기 침체가 발생할 수 있다고 경고했다.경제학자인 아우투로 에스트레야는 ""1960년대 후반 이후 3개월물과 10년물 국채 금리가 역전된 후 6∼15개월 안에 경기침체가 시작됐다""며 ""경기 침체를 가르는 완벽한 공식""이라고 말했다.빅테크 기업을 비롯해 미국을 대표하는 기업들의 부진한 실적 발표가 이어지고 있다. 전날 구글의 모회사 알파벳과 MS가 시장 기대에 미치지 못하는 실적을 발표한 이후 충격파가 이어지고 있다. 앞서 구글은 유튜브 광고 수입이 감소하면서 코로나 기간을 제외하면 2013년 이후 가장 낮은 매출 성장률을 보였다. MS는 시장 예상을 넘는 실적을 발표했으나 주요 사업인 클라우드 부문이 시장 기대치에 다소 못미치는 실적을 기록했다. 이날 메타는 기대 이하의 3분기 실적을 발표했다. 메타의 3분기 순이익은 44억달러(약 6조2300억원)로 집계됐다. 이는 지난해 같은 기간 92억달러(약 13조원)에 절반에도 미치지 못한 결과다. 메타가 부진한 실적을 기록한 이유는 애플의 개인정보정책 강화했기 때문이다. 메타의 주 수입원은 온라인 광고인데 애플의 정책으로 인해 맞춤형 광고를 제공하지 못하게 되면서 타격을 입었다. 미 항공기 제조사인 보잉은 이날 방위 사업 부진으로 인해 3분기에 시장 예상보다 심한 33억달러(약 4조6500억원)의 손실을 기록했다고 밝혔다. 미 자동차 제조업체 포드는 인플레이션에 따른 비용 상승과 자율주행 투자 손실 등으로 3분기 적자로 전환했다고 발표했다.이처럼 경기 침체를 경고하는 신호들이 연달아 나오면서 미국 중앙은행인 연방준비제도(Fed·연준)가 금리 인상 속도를 조절해야 한다는 목소리가 커지고 있다. NYT는 이날 장단기 국채 금리 역전 현상에 대해 ""향후 1년 이내에 경제 성장률이 감소할 것으로 예상되며, 연준이 현재 침체된 경제를 위해 금리를 인하해야 한다는 징후""라고 말했다.연준은 인플레이션 목표치인 2%까지 낮추기 위해 금리를 지속적으로 인상하겠다는 의사를 밝혀왔다. 오는 11월 1~2일로 예정된 연방공개시장위원회(FOMC)에서도 0.75%포인트의 금리 인상이 확실시 되고 있다. 다만, 지난 9월 소비자물가지수(CPI) 상승률이 8.2%를 기록했는데, 연준의 목표치에 도달하기까지 시간이 걸릴 것으로 예상된다. 이에 경기 침체가 발생하면 다시 금리를 내려 경기 부양에 나서야 한다는 것이다.뱅크오브아메리카의 마크 카바나 금리전략가는 ""금리가 경제가 장기적으로 유지할 수 있는 수준을 넘어서는 제한적인 수준까지 도달해 경기가 둔화될 것이란 예상이 있다""면서 ""이것이 우리가 경기침체로 향하고 있다는 신호""라고 말했다.정치권에서도 제롬 파월 연준 의장을 향해 과도한 금리 인상을 자제해야 한다고 비판했다. 민주당 소속 셰로드 브라운 상원 금융위원장은 파월 의장에게 서한을 보내 ""인플레이션과 싸우는 것이 연준 의장의 일이긴 하지만 동시에 완전 고용을 보장해야 한다는 연준 의장의 또 다른 책무를 간과해서는 안된다""고 말했다.그러면서 ""통화정책의 과잉 긴축에 따른 실업 증가는 근로자들이 당면한 문제들을 악화시킬 뿐""이라고 덧붙였다. 브라운 의원의 서한 외에도 민주당 내에서 파월 의장을 향한 정치적 압박의 강도가 높아지고 있다. 엘리자베스 워런 상원의원은 파월 의장이 위험한 인물이라며 최근 금리 인상이 고용에 미칠 영향에 대해서 우려했다. 조 맨친 상원 의원도 지난해 인플레이션 상승 초기에 연준이 안이하게 대응했다고 비판했다.마크 잔디 무디스 애널리틱스 수석 이코노미스트는 ""파월 의장은 낮고 안정적인 인플레이션 없이는 완전 고용을 달성할 방법이 없다는 자신의 주장을 고수할 것""이라며 ""(정치적 압박이) 연준의 의사 결정에 중요한 영향을 미친다고 생각하지 않는다""고 말했다. 최근에는 연준 내부에서도 속도 조절론이 공개적으로 나오기도 했다. 메리 데일리 샌프란시스코 연방준비은행 총재는 ""금리인상 속도를 늦추는 것에 대한 이야기를 시작할 때""라며 ""영원히 0.75%포인트라고 생각해서는 안된다""고 말했다. 라엘 브레이너드 연준 부의장 역시 급격한 금리인상의 위험성을 언급하기도 했다．
]"
